age;job;marital;education;default;balance;housing;loan;poutcome;y
37;technician;single;tertiary;no;197;no;no;success;yes
23;student;single;secondary;no;431;no;no;success;yes
58;admin.;married;secondary;no;169;no;no;success;yes
45;management;married;tertiary;no;226;yes;no;success;yes
47;unemployed;single;tertiary;no;44;no;no;success;no
30;unemployed;single;secondary;no;2424;no;no;success;yes
30;admin.;single;tertiary;no;41;yes;no;success;no
23;student;single;secondary;no;1234;no;no;success;yes
34;management;married;tertiary;no;271;yes;no;success;yes
77;retired;married;primary;no;2590;no;no;success;no
27;blue-collar;single;secondary;no;535;no;no;success;yes
58;management;married;tertiary;no;473;no;no;success;yes
52;technician;married;secondary;no;195;yes;no;failure;yes
26;technician;single;tertiary;no;3411;no;no;success;no
59;management;married;tertiary;no;2764;no;no;failure;no
64;retired;married;secondary;no;1612;no;no;failure;no
38;admin.;divorced;secondary;no;407;yes;yes;failure;no
48;admin.;married;secondary;no;660;no;no;success;yes
35;management;single;tertiary;no;681;no;no;success;yes
66;retired;married;secondary;no;2326;no;yes;success;yes
33;management;married;tertiary;no;2213;no;no;failure;no
52;services;married;secondary;no;961;no;yes;failure;yes
38;management;single;tertiary;no;455;yes;no;success;yes
59;self-employed;married;tertiary;no;2013;no;no;success;yes
47;blue-collar;married;secondary;no;1568;yes;no;success;yes
48;management;married;tertiary;no;0;no;yes;success;yes
60;retired;divorced;secondary;no;1;no;no;success;yes
39;management;single;tertiary;no;763;no;no;failure;yes
64;retired;married;secondary;no;243;no;no;failure;no
55;retired;divorced;secondary;no;2204;no;no;failure;yes
57;blue-collar;married;secondary;no;1686;no;no;failure;no
60;management;married;secondary;no;0;no;no;failure;no
23;student;single;secondary;no;381;no;no;other;yes
80;housemaid;married;primary;no;0;no;no;failure;yes
29;student;single;secondary;no;67;no;no;success;yes
47;admin.;married;secondary;no;368;no;no;success;yes
45;management;single;tertiary;no;483;no;no;other;yes
29;self-employed;single;tertiary;no;805;no;no;failure;yes
40;management;single;tertiary;no;0;yes;no;failure;yes
33;management;single;tertiary;no;101;yes;no;other;no
35;management;single;tertiary;no;747;no;no;failure;no
32;management;married;tertiary;no;302;yes;yes;failure;yes
54;technician;married;secondary;no;65;no;no;failure;no
40;technician;married;secondary;no;826;no;no;other;no
20;student;single;secondary;no;215;no;no;success;yes
38;blue-collar;single;secondary;no;711;yes;no;other;no
60;admin.;married;secondary;no;106;no;no;success;yes
70;retired;married;primary;no;2346;no;no;failure;yes
52;technician;married;secondary;no;196;yes;yes;failure;no
25;student;single;secondary;no;469;no;no;success;no
77;retired;married;primary;no;680;no;no;failure;no
37;management;married;tertiary;no;255;no;no;success;yes
33;services;single;secondary;no;1852;no;no;other;no
63;technician;married;secondary;no;973;no;no;success;yes
22;student;single;secondary;no;948;no;no;success;yes
30;student;single;secondary;no;48;no;no;success;yes
70;management;married;secondary;no;4;no;no;failure;no
36;management;single;tertiary;no;688;no;no;failure;no
24;student;single;secondary;no;486;no;no;other;no
52;technician;married;secondary;no;117;no;no;success;yes
71;retired;divorced;secondary;no;0;no;no;success;yes
33;management;married;tertiary;no;71;no;no;failure;yes
56;technician;married;secondary;no;1938;no;yes;success;yes
37;management;married;tertiary;no;3654;no;no;other;no
28;student;single;secondary;no;1925;no;no;success;no
48;technician;married;secondary;no;3519;no;yes;failure;no
60;housemaid;married;primary;no;211;no;no;failure;no
57;unemployed;divorced;secondary;no;79;yes;no;failure;no
59;management;married;tertiary;no;315;no;no;failure;yes
37;management;married;tertiary;no;1113;no;no;success;yes
28;blue-collar;single;secondary;no;-46;yes;no;failure;yes
36;technician;single;secondary;no;1407;no;no;other;no
28;technician;single;secondary;no;598;yes;no;failure;yes
26;services;single;secondary;no;162;yes;no;other;no
56;retired;married;primary;no;1947;no;no;failure;yes
37;management;single;tertiary;no;1027;yes;no;success;yes
47;technician;married;primary;no;235;no;no;other;yes
60;retired;divorced;tertiary;no;2;no;no;other;yes
27;student;single;tertiary;no;311;no;no;other;yes
25;student;single;secondary;no;154;no;no;failure;yes
29;technician;single;tertiary;no;2489;yes;no;failure;yes
68;retired;married;secondary;no;1146;no;no;success;yes
38;admin.;married;secondary;no;1559;no;no;failure;yes
23;student;single;secondary;no;287;no;no;other;no
47;management;married;tertiary;no;0;yes;no;failure;no
32;management;single;tertiary;no;354;no;no;other;yes
32;management;married;tertiary;no;2667;yes;no;failure;yes
42;management;married;tertiary;no;144;no;no;failure;yes
39;technician;married;tertiary;no;508;no;no;failure;no
26;admin.;single;tertiary;no;760;yes;no;success;yes
73;retired;single;secondary;no;1050;no;no;failure;yes
68;retired;married;tertiary;no;2820;no;no;success;no
33;management;married;tertiary;no;1390;no;no;failure;no
64;retired;married;tertiary;no;1644;no;no;success;yes
26;student;single;tertiary;no;294;no;no;success;yes
27;admin.;single;secondary;no;3529;no;yes;failure;no
30;blue-collar;married;primary;no;201;yes;no;success;no
39;services;married;secondary;no;53;no;no;failure;yes
40;unemployed;single;secondary;no;334;no;no;other;yes
64;retired;married;secondary;no;1220;no;no;failure;no
36;services;married;secondary;no;52;yes;no;success;yes
33;management;divorced;tertiary;no;2240;no;no;success;yes
49;self-employed;divorced;tertiary;no;3293;no;no;other;no
51;management;married;tertiary;no;2635;no;no;success;no
31;technician;married;tertiary;no;1570;yes;no;failure;yes
59;unemployed;married;secondary;no;957;no;no;success;yes
35;management;married;tertiary;no;2161;no;no;success;yes
31;management;single;tertiary;no;147;no;no;success;yes
76;retired;divorced;primary;no;802;no;no;success;yes
35;technician;married;secondary;no;294;yes;no;success;yes
34;management;married;tertiary;no;158;no;no;success;yes
33;management;married;tertiary;no;0;yes;no;success;yes
51;blue-collar;married;primary;no;3764;no;no;success;yes
52;unemployed;married;secondary;no;1416;no;no;success;yes
51;admin.;divorced;tertiary;no;66;yes;no;failure;no
29;admin.;single;secondary;no;1448;no;no;other;no
46;management;divorced;tertiary;no;461;no;no;success;no
39;management;married;tertiary;no;494;no;no;failure;yes
58;management;married;tertiary;no;1016;no;no;failure;no
37;management;married;tertiary;no;0;no;no;failure;no
26;admin.;single;tertiary;no;3730;yes;no;other;no
79;retired;married;primary;no;3025;no;no;success;no
29;management;single;tertiary;no;1351;no;no;failure;no
75;retired;married;primary;no;1765;no;no;success;no
64;retired;married;primary;no;43;no;no;success;no
33;self-employed;married;tertiary;no;1676;yes;no;failure;no
27;management;single;tertiary;no;948;yes;no;failure;no
80;retired;married;primary;no;155;no;no;success;yes
46;blue-collar;married;secondary;no;640;yes;no;success;yes
72;retired;married;secondary;no;951;no;yes;failure;yes
36;management;married;tertiary;no;495;no;no;success;yes
40;management;single;tertiary;no;1509;no;no;failure;no
41;management;married;tertiary;no;298;no;no;failure;no
27;student;single;secondary;no;3754;no;no;other;no
74;retired;married;tertiary;no;1843;no;no;success;yes
30;management;married;tertiary;no;1077;no;no;failure;no
35;blue-collar;married;secondary;no;262;no;no;success;yes
82;retired;divorced;primary;no;0;no;no;other;yes
51;blue-collar;married;primary;no;3844;no;no;other;no
42;management;married;tertiary;no;1205;no;no;success;no
38;housemaid;single;secondary;no;465;yes;no;success;yes
47;housemaid;single;tertiary;no;3232;no;no;failure;no
60;retired;divorced;secondary;no;514;no;no;other;yes
53;admin.;married;secondary;no;1796;no;no;success;yes
51;management;married;tertiary;no;1612;no;no;failure;no
29;management;single;tertiary;no;874;yes;no;success;yes
64;retired;married;primary;no;2140;no;no;failure;yes
32;management;single;tertiary;no;1619;no;no;success;no
28;admin.;married;secondary;no;897;no;no;success;no
31;student;single;tertiary;no;64;no;no;failure;no
54;services;divorced;secondary;no;0;no;no;success;yes
59;retired;married;secondary;no;2126;no;no;failure;no
27;technician;single;tertiary;no;1976;no;no;other;no
46;management;divorced;tertiary;no;624;no;no;other;yes
46;management;married;tertiary;no;273;yes;no;success;yes
59;management;married;tertiary;no;3342;no;no;other;yes
86;retired;married;secondary;no;1503;no;no;other;no
35;technician;single;secondary;no;1227;no;no;other;yes
31;management;single;tertiary;no;3384;no;no;success;yes
43;management;divorced;tertiary;no;2367;no;no;success;yes
60;admin.;married;secondary;no;3735;no;no;success;yes
37;technician;married;secondary;no;1458;no;no;success;no
54;management;married;secondary;no;2693;no;no;other;yes
42;unemployed;married;secondary;no;0;yes;yes;failure;no
29;self-employed;single;tertiary;no;3290;no;no;success;yes
30;student;single;secondary;no;1681;no;no;success;yes
43;services;married;secondary;no;774;no;no;success;yes
62;management;married;tertiary;no;3371;no;no;success;yes
26;management;single;tertiary;no;1370;no;no;other;no
47;management;single;tertiary;no;334;yes;no;failure;yes
60;retired;married;secondary;no;2060;no;no;other;no
30;management;married;tertiary;no;2994;yes;no;other;no
72;retired;married;primary;no;0;no;no;failure;no
35;admin.;married;tertiary;no;957;yes;no;failure;no
30;self-employed;single;tertiary;no;916;no;no;success;yes
36;admin.;married;tertiary;no;1145;yes;no;failure;no
45;technician;married;secondary;no;2981;yes;yes;failure;no
28;admin.;single;tertiary;no;832;no;no;failure;yes
42;technician;married;secondary;no;2152;no;no;failure;no
40;admin.;married;secondary;no;3126;yes;no;failure;no
57;management;divorced;tertiary;no;3287;no;no;success;yes
23;services;single;secondary;no;488;no;no;other;yes
80;retired;divorced;primary;no;235;no;no;other;yes
47;management;married;tertiary;no;288;no;no;success;yes
27;self-employed;single;tertiary;no;1393;no;no;failure;no
26;management;single;tertiary;no;3;yes;yes;success;yes
61;management;married;tertiary;no;0;yes;yes;failure;no
50;technician;divorced;secondary;no;0;no;no;success;yes
33;technician;single;secondary;no;234;no;no;failure;no
47;admin.;married;secondary;no;70;yes;no;success;yes
54;technician;married;secondary;no;2102;yes;no;failure;yes
44;management;married;secondary;no;2897;no;no;other;no
49;management;married;tertiary;no;3842;no;no;failure;no
34;admin.;divorced;secondary;no;961;no;no;failure;no
30;management;married;tertiary;no;102;yes;no;other;yes
30;technician;single;tertiary;no;2325;no;no;other;no
50;unemployed;married;tertiary;no;377;no;no;failure;no
32;management;single;secondary;no;1088;yes;no;success;yes
33;self-employed;single;tertiary;no;562;yes;yes;failure;yes
33;management;single;tertiary;no;718;yes;no;success;yes
58;admin.;married;primary;no;1119;no;no;failure;no
27;technician;single;tertiary;no;-67;yes;no;failure;yes
37;admin.;married;secondary;no;0;yes;no;failure;no
34;management;married;tertiary;no;3696;no;no;other;yes
69;retired;married;primary;no;2398;no;no;failure;no
31;management;single;tertiary;no;3289;no;no;failure;no
50;technician;married;tertiary;no;0;no;yes;failure;no
33;self-employed;single;tertiary;no;658;yes;no;success;no
26;management;single;tertiary;no;1646;no;no;success;yes
29;management;single;tertiary;no;502;no;no;other;no
27;admin.;single;secondary;no;1327;no;no;other;no
51;entrepreneur;divorced;tertiary;no;2109;no;no;success;no
71;retired;divorced;secondary;no;3104;no;no;failure;no
62;retired;married;secondary;no;2917;no;no;success;no
80;housemaid;married;secondary;no;499;no;no;failure;no
62;self-employed;divorced;tertiary;no;6;yes;no;success;yes
49;admin.;married;secondary;no;197;yes;no;failure;yes
62;management;married;tertiary;no;0;no;no;failure;no
25;blue-collar;single;secondary;no;1857;yes;no;success;yes
32;management;single;tertiary;no;2016;no;no;success;yes
36;management;single;tertiary;no;436;no;no;failure;yes
38;management;married;tertiary;no;413;no;no;failure;yes
35;technician;single;tertiary;no;670;no;no;success;yes
23;student;single;secondary;no;107;no;no;success;yes
44;services;married;primary;no;2557;yes;no;success;yes
70;retired;married;secondary;no;1310;no;no;failure;no
35;management;single;tertiary;no;2646;no;no;success;yes
35;self-employed;married;tertiary;no;1178;yes;yes;failure;no
75;retired;married;secondary;no;3771;no;no;success;yes
51;management;married;tertiary;no;469;no;no;success;yes
59;technician;married;secondary;no;1;no;no;failure;yes
36;blue-collar;married;primary;no;1177;no;no;success;yes
24;management;single;tertiary;no;736;yes;no;other;yes
62;retired;married;primary;no;1515;yes;no;failure;no
22;services;single;secondary;no;129;no;no;success;yes
36;management;married;tertiary;no;-115;yes;no;other;yes
31;blue-collar;single;secondary;no;4;no;no;other;no
35;admin.;married;tertiary;no;690;no;no;failure;no
57;retired;married;secondary;no;3738;yes;no;success;no
22;student;single;primary;no;3472;no;no;success;yes
73;retired;married;secondary;no;2850;no;no;failure;no
55;unemployed;divorced;secondary;no;309;no;no;success;yes
36;management;single;tertiary;no;3669;no;no;other;no
38;blue-collar;divorced;secondary;no;0;yes;no;success;yes
39;blue-collar;single;secondary;no;1672;yes;no;failure;yes
38;technician;single;secondary;no;1711;no;no;success;yes
31;admin.;divorced;secondary;no;2980;no;no;other;no
43;self-employed;married;tertiary;no;3157;no;no;other;no
30;student;single;secondary;no;2046;no;no;failure;yes
52;technician;married;secondary;no;371;yes;yes;success;yes
62;management;married;tertiary;no;997;no;no;success;yes
76;retired;divorced;primary;no;2693;no;no;success;no
40;technician;married;tertiary;no;206;no;no;success;yes
42;self-employed;married;secondary;no;1216;yes;no;failure;yes
73;retired;married;primary;no;796;no;no;success;yes
31;admin.;single;secondary;no;81;yes;no;other;no
46;admin.;divorced;primary;no;429;yes;no;success;yes
35;technician;married;secondary;no;2779;no;no;success;yes
41;technician;single;tertiary;no;431;no;no;success;no
26;management;single;tertiary;no;222;no;no;failure;yes
46;blue-collar;married;secondary;no;1723;no;no;other;no
45;blue-collar;single;secondary;no;0;yes;no;failure;yes
60;housemaid;married;primary;no;182;no;no;failure;no
29;management;single;tertiary;no;1445;no;no;success;yes
70;retired;married;secondary;no;2815;no;no;failure;no
30;technician;single;tertiary;no;655;no;no;success;yes
35;technician;married;tertiary;no;0;yes;yes;failure;no
32;admin.;single;secondary;no;154;yes;no;failure;no
34;admin.;single;secondary;no;607;no;no;other;no
63;blue-collar;married;primary;no;115;no;no;failure;yes
31;management;single;tertiary;no;725;yes;no;other;no
61;housemaid;married;primary;no;848;no;no;other;no
37;unemployed;single;secondary;no;2722;no;no;other;yes
26;management;single;tertiary;no;1438;no;no;other;yes
37;admin.;married;secondary;no;55;yes;yes;other;no
70;retired;married;secondary;no;616;no;no;failure;no
69;retired;married;secondary;no;0;no;no;other;yes
30;management;single;tertiary;no;697;no;no;success;yes
66;retired;married;primary;no;1004;no;no;success;no
55;housemaid;married;secondary;no;962;yes;no;success;yes
41;unemployed;married;tertiary;no;0;no;no;success;yes
79;retired;divorced;primary;no;20;no;no;other;no
56;technician;married;secondary;no;0;yes;yes;other;no
49;technician;single;secondary;no;1245;no;no;failure;no
48;admin.;married;secondary;no;2533;no;no;failure;no
41;self-employed;married;tertiary;no;0;yes;no;other;yes
37;management;married;secondary;no;565;no;no;success;yes
19;student;single;secondary;no;329;no;no;success;yes
54;technician;married;tertiary;no;395;no;no;success;yes
45;admin.;married;secondary;no;205;no;no;success;yes
38;management;married;tertiary;no;238;no;no;success;no
48;blue-collar;married;secondary;no;1730;yes;no;success;yes
48;management;married;tertiary;no;0;yes;no;failure;no
60;blue-collar;married;primary;no;5;no;no;success;yes
45;housemaid;married;secondary;no;360;no;no;success;no
50;technician;married;secondary;no;402;no;no;failure;no
29;housemaid;single;tertiary;no;19;no;no;success;yes
33;services;married;secondary;no;1697;no;no;success;yes
35;unemployed;single;tertiary;no;415;no;no;success;yes
80;retired;married;primary;no;155;no;no;success;yes
34;self-employed;married;tertiary;no;263;no;no;other;no
29;admin.;single;secondary;no;3528;no;no;success;no
32;admin.;married;tertiary;no;390;yes;yes;other;no
33;admin.;married;tertiary;no;79;yes;no;success;yes
37;management;married;secondary;no;565;no;no;success;no
30;management;married;tertiary;no;451;no;no;failure;no
41;technician;single;tertiary;no;1646;yes;no;success;yes
74;retired;married;secondary;no;935;no;no;failure;yes
33;blue-collar;single;secondary;no;228;no;no;failure;no
27;management;single;secondary;no;145;yes;no;failure;no
54;housemaid;married;secondary;no;1182;yes;no;failure;no
46;blue-collar;married;secondary;no;640;yes;no;success;yes
37;technician;married;tertiary;no;88;no;no;other;yes
67;retired;divorced;secondary;no;704;no;no;success;yes
47;admin.;married;tertiary;no;97;yes;no;failure;no
56;management;divorced;tertiary;no;2037;no;no;success;no
60;housemaid;married;primary;no;182;no;no;failure;no
34;blue-collar;married;secondary;no;1221;yes;no;failure;no
36;admin.;single;tertiary;no;994;no;no;success;yes
37;management;married;tertiary;no;2283;no;no;failure;yes
51;technician;married;tertiary;no;0;no;no;success;yes
83;retired;married;secondary;no;0;no;no;failure;no
35;management;married;tertiary;no;62;no;no;success;yes
47;blue-collar;married;tertiary;no;3745;no;no;failure;no
53;management;married;tertiary;no;3634;no;no;success;yes
32;technician;married;tertiary;no;2976;yes;no;success;no
46;management;married;tertiary;no;273;yes;no;success;yes
21;student;single;secondary;no;130;no;no;failure;no
20;student;single;secondary;no;291;no;no;failure;no
66;retired;married;secondary;no;3409;no;no;failure;no
78;retired;divorced;secondary;no;3417;no;no;success;yes
34;services;married;secondary;no;1076;no;no;success;yes
34;technician;married;secondary;no;133;no;no;success;yes
66;management;married;secondary;no;587;no;no;success;yes
40;management;single;tertiary;no;1509;no;no;failure;no
54;management;married;tertiary;no;1624;no;no;success;yes
31;blue-collar;married;secondary;no;136;no;no;failure;yes
33;services;married;secondary;no;386;no;no;success;yes
19;student;single;primary;no;608;no;no;success;yes
31;technician;single;secondary;no;1282;no;no;failure;no
24;technician;single;secondary;no;598;no;no;success;yes
29;self-employed;single;tertiary;no;3290;no;no;success;yes
31;management;single;tertiary;no;533;no;no;success;yes
50;technician;married;tertiary;no;2611;no;no;success;no
22;student;single;secondary;no;123;no;no;success;no
59;management;married;tertiary;no;138;yes;yes;failure;no
27;self-employed;single;tertiary;no;168;no;no;success;no
77;retired;married;primary;no;3324;no;no;success;yes
40;admin.;married;secondary;no;260;yes;no;success;yes
63;retired;divorced;tertiary;no;0;no;no;success;yes
37;management;married;tertiary;no;2987;yes;no;success;yes
48;blue-collar;married;secondary;no;1230;yes;no;success;yes
27;blue-collar;single;secondary;no;535;no;no;success;yes
68;retired;married;secondary;no;1146;no;no;success;yes
53;blue-collar;single;secondary;no;1004;no;no;other;yes
37;technician;single;tertiary;no;197;no;no;success;yes
58;admin.;married;secondary;no;169;no;no;success;yes
37;management;married;tertiary;no;393;yes;no;failure;yes
37;admin.;married;tertiary;no;29;no;no;other;yes
63;retired;married;secondary;no;1486;no;no;other;no
34;admin.;married;secondary;no;920;no;no;success;yes
50;admin.;married;secondary;no;3608;yes;no;success;yes
70;retired;married;secondary;no;1164;no;no;failure;no
50;technician;divorced;secondary;no;0;yes;no;failure;no
56;management;married;primary;no;870;no;no;success;yes
29;unemployed;single;primary;no;1374;no;no;success;yes
46;management;married;tertiary;no;349;no;no;success;yes
48;technician;divorced;secondary;no;-63;no;yes;other;no
29;technician;single;tertiary;no;865;no;no;failure;no
54;management;divorced;tertiary;no;2152;no;no;other;no
56;blue-collar;married;secondary;no;448;yes;yes;other;yes
27;student;single;tertiary;no;39;no;no;other;yes
52;management;married;tertiary;no;583;no;no;success;yes
50;admin.;married;secondary;no;2695;no;no;other;no
38;management;married;tertiary;no;1276;no;no;success;yes
73;retired;married;secondary;no;2850;no;no;failure;no
64;retired;married;secondary;no;1612;no;no;failure;yes
62;retired;married;secondary;no;3114;no;no;success;yes
41;admin.;married;tertiary;no;1;yes;no;failure;yes
29;admin.;single;secondary;no;1070;yes;no;other;yes
53;technician;married;secondary;no;195;yes;no;success;yes
58;retired;married;secondary;no;1230;no;no;failure;yes
37;management;married;tertiary;no;3236;no;no;other;yes
60;management;married;secondary;no;0;no;no;failure;no
47;blue-collar;married;secondary;no;1568;yes;no;success;yes
53;management;married;tertiary;no;1356;yes;no;failure;no
47;admin.;married;secondary;no;368;no;no;success;yes
46;self-employed;married;secondary;no;706;no;no;failure;yes
30;management;single;tertiary;no;499;yes;no;failure;no
51;management;married;tertiary;no;2635;no;no;failure;yes
70;management;married;secondary;no;4;no;no;failure;no
31;blue-collar;single;secondary;no;411;no;no;failure;no
31;unemployed;single;secondary;no;2616;no;no;other;yes
21;student;single;secondary;no;215;no;no;success;yes
71;retired;married;primary;no;3230;no;no;failure;yes
78;retired;married;primary;no;680;no;no;failure;no
49;self-employed;divorced;tertiary;no;3293;no;no;failure;no
52;admin.;single;secondary;no;726;yes;no;failure;yes
27;technician;single;tertiary;no;2781;yes;no;failure;yes
25;student;single;secondary;no;3713;no;no;other;yes
33;services;single;secondary;no;152;yes;no;success;yes
33;management;single;tertiary;no;576;no;no;other;no
28;student;single;secondary;no;1925;no;no;failure;yes
30;admin.;single;secondary;no;265;yes;no;success;yes
59;management;married;primary;no;1727;no;no;failure;yes
33;services;single;secondary;no;2881;no;no;success;yes
31;technician;single;secondary;no;846;no;no;failure;yes
39;management;married;tertiary;no;613;no;no;success;no
40;technician;married;secondary;no;2266;no;no;other;yes
27;blue-collar;single;tertiary;no;567;no;no;success;yes
67;retired;married;primary;no;1430;no;no;success;yes
39;unemployed;divorced;secondary;no;265;yes;no;other;yes
46;housemaid;married;secondary;no;38;no;no;success;yes
58;management;married;secondary;no;139;no;no;other;no
23;student;single;tertiary;no;691;no;no;success;yes
28;services;single;tertiary;no;128;no;no;failure;yes
55;services;divorced;secondary;no;379;no;no;other;no
60;unemployed;married;secondary;no;1047;no;no;success;yes
29;blue-collar;single;tertiary;no;455;no;no;success;yes
32;admin.;single;secondary;no;554;yes;no;failure;no
54;technician;married;secondary;no;65;no;no;failure;no
23;student;single;secondary;no;922;no;no;failure;yes
39;technician;married;tertiary;no;108;no;no;other;no
28;student;single;tertiary;no;118;no;no;other;no
83;retired;divorced;primary;no;0;no;no;success;no
33;management;married;tertiary;no;1388;yes;no;failure;no
41;entrepreneur;married;tertiary;no;70;no;no;failure;no
36;technician;married;secondary;no;1368;no;no;failure;yes
33;admin.;single;tertiary;no;272;yes;no;failure;yes
28;blue-collar;single;secondary;no;-46;yes;no;success;yes
65;retired;divorced;primary;no;1840;no;no;failure;no
28;services;single;secondary;no;168;no;no;success;yes
70;retired;married;primary;no;2346;no;no;success;no
51;management;married;tertiary;no;176;yes;yes;failure;no
28;management;single;tertiary;no;223;yes;no;success;yes
32;management;married;tertiary;no;1402;no;no;failure;no
29;blue-collar;married;secondary;no;3310;no;no;failure;no
49;admin.;single;tertiary;no;228;yes;no;success;yes
27;blue-collar;single;tertiary;no;644;no;no;success;yes
28;admin.;married;secondary;no;330;no;no;success;yes
54;management;divorced;tertiary;no;496;no;no;success;no
30;technician;single;secondary;no;1165;no;no;success;yes
39;housemaid;divorced;secondary;no;70;no;no;success;no
26;technician;single;tertiary;no;1066;no;no;success;no
62;management;married;tertiary;no;0;yes;yes;failure;no
22;services;single;secondary;no;361;no;no;failure;no
38;admin.;married;secondary;no;0;yes;no;success;yes
36;technician;divorced;secondary;no;2823;yes;no;failure;yes
39;services;married;secondary;no;1970;yes;no;success;no
59;blue-collar;married;secondary;no;448;no;no;other;no
59;management;married;tertiary;no;101;no;yes;failure;no
34;management;married;tertiary;no;158;no;no;success;yes
31;management;married;tertiary;no;877;no;no;other;yes
28;management;single;tertiary;no;187;no;no;success;yes
31;management;single;tertiary;no;147;no;no;success;yes
39;services;married;secondary;no;323;no;no;failure;yes
73;retired;married;primary;no;508;no;no;success;no
29;blue-collar;single;secondary;no;322;no;no;other;yes
36;management;married;tertiary;no;495;no;no;success;yes
58;management;married;tertiary;no;256;no;no;success;no
30;technician;single;secondary;no;2371;no;no;other;yes
56;admin.;married;secondary;no;602;no;no;success;yes
71;retired;divorced;primary;no;275;no;no;success;yes
26;services;single;tertiary;no;12;no;no;failure;yes
31;management;single;tertiary;no;938;no;no;failure;no
62;retired;married;primary;no;1742;no;no;other;yes
68;retired;divorced;primary;no;2027;no;no;success;yes
37;admin.;married;tertiary;no;3221;no;no;other;yes
27;management;single;tertiary;no;1720;no;no;success;yes
59;retired;divorced;primary;no;1194;yes;no;failure;no
35;technician;married;secondary;no;294;yes;no;success;no
45;technician;single;tertiary;no;2033;no;no;success;yes
51;admin.;married;tertiary;no;0;yes;yes;success;no
27;management;single;tertiary;no;2786;no;no;success;no
28;management;single;tertiary;no;2725;no;no;failure;yes
66;housemaid;married;primary;no;1230;no;no;success;yes
30;management;single;tertiary;no;572;no;no;success;yes
38;blue-collar;married;primary;no;1630;yes;no;other;no
39;technician;single;secondary;no;1435;no;no;other;yes
34;management;married;tertiary;no;3301;yes;no;failure;yes
46;blue-collar;married;secondary;no;1723;no;no;failure;yes
52;blue-collar;married;secondary;no;955;no;yes;success;yes
53;entrepreneur;married;tertiary;no;1961;no;no;success;no
25;blue-collar;single;secondary;no;303;no;no;success;yes
46;services;married;secondary;no;0;yes;no;other;no
61;retired;married;secondary;no;2011;no;no;failure;no
57;management;divorced;tertiary;no;3287;no;no;success;yes
32;admin.;single;secondary;no;131;yes;no;success;yes
32;management;married;tertiary;no;913;yes;no;failure;no
64;retired;divorced;primary;no;109;no;no;success;yes
33;management;single;tertiary;no;224;no;no;success;yes
36;management;single;tertiary;no;538;no;no;success;yes
32;technician;married;tertiary;no;903;yes;no;other;no
25;student;single;secondary;no;1957;no;no;failure;yes
43;services;married;secondary;no;774;no;no;success;yes
35;management;married;tertiary;no;1870;yes;no;failure;no
31;technician;married;tertiary;no;3338;yes;no;success;no
40;technician;married;secondary;no;697;no;no;other;no
49;management;married;tertiary;no;1167;yes;yes;failure;yes
42;technician;divorced;tertiary;no;2611;yes;no;failure;yes
27;blue-collar;single;secondary;no;3145;no;no;success;yes
57;unemployed;married;secondary;no;1350;no;no;failure;no
30;technician;single;secondary;no;938;no;no;other;no
45;technician;married;tertiary;no;1818;yes;yes;success;no
37;technician;married;tertiary;no;122;no;no;other;yes
72;retired;married;primary;no;0;no;no;failure;no
47;management;single;tertiary;no;334;yes;no;success;yes
38;management;single;tertiary;no;623;no;no;other;yes
48;management;single;tertiary;no;86;no;no;other;yes
36;management;married;tertiary;no;1790;yes;no;other;no
55;housemaid;divorced;primary;no;976;no;no;other;yes
39;technician;single;tertiary;no;393;no;no;success;yes
26;management;single;tertiary;no;222;no;no;success;yes
37;services;single;secondary;no;23;yes;no;failure;no
67;retired;married;primary;no;2391;no;no;other;yes
60;retired;married;secondary;no;11;no;no;failure;yes
60;retired;married;secondary;no;2060;no;no;failure;no
58;blue-collar;married;primary;no;3109;no;no;success;yes
41;admin.;married;secondary;no;3126;yes;no;failure;yes
47;admin.;married;secondary;no;0;no;yes;failure;no
23;services;single;secondary;no;488;no;no;success;yes
30;student;single;secondary;no;314;no;no;success;no
39;management;married;tertiary;no;2939;no;no;success;no
35;unemployed;married;secondary;no;978;no;no;success;yes
33;management;single;tertiary;no;718;yes;no;success;yes
29;student;single;secondary;no;808;no;no;other;no
44;blue-collar;single;secondary;no;276;yes;no;failure;no
31;management;single;tertiary;no;1539;yes;no;other;no
32;student;single;tertiary;no;64;no;no;failure;yes
48;admin.;single;secondary;no;1544;yes;no;failure;yes
19;student;single;secondary;no;424;no;no;other;no
41;admin.;single;secondary;no;985;yes;no;success;yes
43;management;single;tertiary;no;0;no;no;failure;yes
21;student;single;secondary;no;2488;no;no;success;yes
72;retired;single;tertiary;no;1285;no;no;failure;no
39;blue-collar;married;primary;no;1;yes;no;failure;no
29;services;single;secondary;no;0;no;no;failure;no
42;technician;married;secondary;no;2152;no;no;failure;no
63;retired;married;secondary;no;2896;no;no;success;yes
19;student;single;secondary;no;526;no;no;failure;no
29;self-employed;single;tertiary;no;805;no;no;success;no
53;services;divorced;secondary;no;36;yes;yes;success;yes
34;self-employed;single;tertiary;no;0;yes;no;success;no
35;blue-collar;married;secondary;no;262;no;no;success;no
67;retired;married;tertiary;no;1948;no;no;success;no
45;management;married;secondary;no;2897;no;no;failure;no
39;management;divorced;tertiary;no;224;no;no;success;yes
32;student;single;secondary;no;61;no;yes;failure;no
30;technician;single;tertiary;no;0;yes;no;success;yes
32;management;single;tertiary;no;623;no;no;failure;yes
