age;job;marital;education;default;balance;housing;loan;poutcome;y
31;services;single;secondary;no;342;yes;no;other;no
40;admin.;single;secondary;no;60;yes;no;other;no
38;blue-collar;married;primary;no;195;yes;no;unknown;no
48;retired;divorced;primary;no;666;yes;no;unknown;no
33;technician;single;tertiary;no;109;yes;yes;other;no
47;admin.;married;secondary;no;452;no;no;unknown;no
50;blue-collar;married;primary;no;111;yes;no;other;no
28;student;single;secondary;no;293;no;no;unknown;no
42;services;married;secondary;no;146;yes;yes;failure;yes
37;blue-collar;married;primary;no;357;yes;no;other;no
30;technician;single;secondary;no;148;yes;yes;unknown;no
27;services;single;tertiary;yes;-152;yes;yes;unknown;no
31;technician;single;secondary;no;591;yes;yes;unknown;no
27;admin.;single;secondary;no;-145;yes;no;unknown;no
57;services;married;secondary;no;530;yes;no;failure;no
39;blue-collar;married;secondary;no;43;no;no;unknown;no
47;admin.;married;secondary;no;175;yes;no;failure;no
30;management;single;tertiary;no;872;yes;no;failure;no
42;blue-collar;married;secondary;no;680;yes;no;failure;no
29;services;married;secondary;no;363;yes;no;unknown;no
30;technician;single;secondary;yes;28;yes;no;failure;no
48;blue-collar;married;secondary;no;1159;yes;yes;unknown;no
31;management;single;tertiary;no;177;yes;no;unknown;no
35;management;single;tertiary;no;3000;yes;no;unknown;no
43;blue-collar;married;primary;no;232;no;yes;unknown;no
27;blue-collar;married;primary;no;500;yes;no;failure;no
32;services;married;secondary;no;-538;no;yes;failure;no
23;admin.;single;secondary;no;738;yes;no;unknown;no
43;management;married;tertiary;no;28;yes;no;failure;no
45;blue-collar;single;secondary;no;615;yes;no;unknown;no
28;blue-collar;married;secondary;no;8;yes;no;unknown;no
60;retired;divorced;secondary;no;496;yes;no;unknown;yes
35;blue-collar;married;secondary;no;253;yes;no;other;no
36;self-employed;single;tertiary;no;577;yes;no;failure;no
31;entrepreneur;single;secondary;no;0;yes;no;failure;no
28;technician;married;secondary;no;916;yes;no;other;no
34;admin.;married;secondary;no;0;yes;no;unknown;no
30;services;single;secondary;no;-143;yes;no;unknown;no
28;services;married;secondary;no;511;yes;no;failure;no
40;technician;single;secondary;no;398;yes;no;unknown;no
24;admin.;married;secondary;no;230;yes;no;unknown;no
44;blue-collar;single;primary;no;36;yes;no;failure;yes
25;admin.;married;secondary;no;541;yes;no;failure;no
34;blue-collar;divorced;secondary;no;176;yes;no;failure;no
21;blue-collar;married;primary;no;-172;yes;yes;failure;yes
29;blue-collar;married;secondary;no;940;yes;yes;unknown;yes
52;blue-collar;divorced;primary;no;-100;yes;no;other;no
34;technician;divorced;tertiary;no;1317;yes;no;unknown;no
47;blue-collar;divorced;secondary;no;1480;yes;no;failure;no
33;blue-collar;single;primary;no;433;yes;no;unknown;no
41;blue-collar;divorced;secondary;no;793;yes;no;failure;no
51;management;married;tertiary;no;0;yes;no;failure;no
42;services;married;secondary;no;466;yes;no;unknown;no
34;blue-collar;married;secondary;no;-257;yes;no;failure;no
28;services;single;secondary;no;113;yes;yes;unknown;no
56;services;single;secondary;no;-40;yes;no;failure;yes
39;blue-collar;married;primary;no;49;yes;no;unknown;no
28;technician;single;tertiary;no;558;yes;no;unknown;no
27;blue-collar;married;primary;no;1535;yes;no;unknown;no
30;services;single;secondary;no;140;yes;no;unknown;yes
23;blue-collar;single;primary;no;3198;yes;no;failure;no
33;technician;single;tertiary;no;849;yes;no;failure;no
57;management;married;tertiary;no;334;yes;no;failure;no
38;services;married;secondary;no;773;yes;no;other;no
37;blue-collar;married;secondary;no;949;yes;no;unknown;no
52;blue-collar;married;secondary;no;1039;yes;yes;unknown;no
51;blue-collar;divorced;secondary;no;113;no;no;unknown;no
25;blue-collar;single;secondary;no;543;yes;no;unknown;no
26;services;married;secondary;no;77;yes;no;failure;yes
34;technician;married;secondary;no;580;yes;no;unknown;no
35;blue-collar;single;primary;no;85;no;no;failure;no
49;services;divorced;primary;no;400;yes;no;unknown;no
32;management;married;tertiary;no;1297;yes;no;unknown;no
32;services;married;secondary;no;1398;yes;yes;unknown;no
31;admin.;married;secondary;no;122;yes;no;failure;no
39;blue-collar;married;secondary;no;1102;yes;no;failure;no
29;blue-collar;married;secondary;no;368;yes;no;failure;no
28;blue-collar;married;secondary;no;1325;yes;no;unknown;no
48;management;married;tertiary;yes;-13;yes;no;other;no
34;blue-collar;married;secondary;no;2139;yes;no;unknown;no
30;services;single;primary;no;79;yes;no;unknown;no
40;technician;married;secondary;no;192;yes;yes;failure;no
60;admin.;divorced;secondary;no;174;yes;no;failure;no
32;management;single;tertiary;no;-252;yes;no;unknown;no
42;blue-collar;single;primary;no;156;yes;no;failure;no
57;admin.;divorced;primary;no;179;yes;no;failure;no
30;blue-collar;married;primary;no;0;yes;no;unknown;no
31;management;single;tertiary;no;291;yes;no;unknown;no
35;blue-collar;divorced;secondary;no;286;yes;no;other;no
33;entrepreneur;married;secondary;no;1996;yes;no;failure;no
30;admin.;single;secondary;no;278;yes;no;unknown;no
30;admin.;single;secondary;no;-118;no;no;unknown;no
37;blue-collar;divorced;secondary;no;-59;yes;no;failure;no
24;admin.;married;secondary;no;-94;yes;no;unknown;no
31;self-employed;married;tertiary;no;1194;yes;no;unknown;no
33;services;divorced;secondary;no;1156;yes;no;failure;no
32;management;single;tertiary;no;336;no;no;unknown;no
28;blue-collar;married;secondary;no;4;yes;no;unknown;no
37;blue-collar;married;secondary;no;222;yes;no;failure;no
45;admin.;married;secondary;no;215;yes;yes;unknown;no
27;management;single;tertiary;no;212;yes;no;unknown;no
32;technician;single;tertiary;no;388;yes;no;failure;no
30;blue-collar;married;primary;no;123;yes;no;unknown;no
28;technician;single;secondary;no;769;yes;no;failure;no
50;blue-collar;married;primary;no;226;yes;no;failure;no
44;blue-collar;married;primary;no;362;yes;no;unknown;no
35;self-employed;married;primary;no;712;yes;no;failure;no
46;self-employed;married;secondary;no;-816;yes;yes;unknown;no
24;blue-collar;single;primary;no;145;yes;no;failure;no
31;blue-collar;married;primary;no;290;yes;no;failure;no
32;blue-collar;divorced;secondary;no;91;yes;no;other;no
34;housemaid;divorced;secondary;no;787;yes;no;unknown;no
35;blue-collar;married;primary;no;22;yes;no;other;yes
33;self-employed;married;secondary;no;217;yes;yes;failure;no
32;services;married;secondary;no;15;yes;no;unknown;no
35;unemployed;married;tertiary;no;1849;yes;no;unknown;no
40;blue-collar;divorced;secondary;no;178;yes;no;unknown;no
27;blue-collar;married;secondary;no;484;yes;no;failure;no
43;services;married;secondary;no;-1;yes;no;failure;no
36;technician;single;tertiary;no;391;yes;no;failure;no
22;blue-collar;single;secondary;no;-51;yes;no;unknown;yes
41;blue-collar;married;primary;no;2067;yes;no;unknown;no
29;management;single;tertiary;no;13;yes;no;unknown;no
28;blue-collar;married;secondary;no;-42;yes;no;other;no
34;technician;married;secondary;no;-25;no;no;unknown;no
59;management;married;primary;no;2345;yes;no;unknown;no
26;blue-collar;single;secondary;no;26;yes;yes;unknown;yes
39;blue-collar;divorced;secondary;yes;-202;yes;yes;unknown;no
31;blue-collar;single;secondary;no;178;yes;no;failure;no
31;technician;single;tertiary;no;699;yes;no;failure;no
47;services;married;secondary;no;1474;yes;no;failure;no
28;admin.;single;secondary;no;154;yes;no;other;yes
28;student;single;tertiary;no;221;yes;no;unknown;no
30;admin.;single;secondary;yes;-228;yes;no;failure;no
31;technician;married;tertiary;no;-256;yes;no;failure;no
39;blue-collar;married;secondary;no;1254;yes;no;other;no
33;blue-collar;single;secondary;no;1211;yes;no;failure;no
32;self-employed;divorced;tertiary;no;3695;yes;no;other;no
30;services;single;secondary;no;581;yes;no;other;no
38;blue-collar;married;secondary;no;1027;yes;no;unknown;no
30;technician;single;secondary;no;592;yes;no;unknown;no
45;self-employed;married;tertiary;no;-497;yes;yes;failure;no
27;technician;single;tertiary;no;808;yes;no;other;no
51;housemaid;divorced;primary;no;94;yes;no;failure;no
35;admin.;divorced;secondary;no;534;no;no;failure;yes
42;admin.;divorced;secondary;no;-106;yes;no;failure;no
57;admin.;married;secondary;no;-967;yes;no;unknown;no
32;blue-collar;single;secondary;no;2597;yes;no;failure;no
28;blue-collar;single;tertiary;no;1372;no;no;failure;no
32;technician;single;secondary;no;-234;yes;no;unknown;no
27;management;married;tertiary;no;1531;yes;no;failure;no
43;services;married;secondary;no;68;yes;yes;unknown;no
26;unemployed;single;secondary;no;130;yes;no;unknown;no
35;housemaid;married;tertiary;no;1265;yes;no;failure;yes
32;admin.;single;tertiary;no;1531;yes;no;failure;no
40;blue-collar;married;secondary;no;-450;yes;no;unknown;no
37;blue-collar;single;primary;no;851;yes;no;failure;no
26;technician;single;secondary;no;276;yes;no;failure;no
30;blue-collar;single;primary;no;413;yes;no;other;no
59;blue-collar;divorced;secondary;no;3573;no;no;unknown;no
23;services;single;secondary;no;567;yes;yes;unknown;no
55;technician;married;tertiary;no;-466;yes;no;unknown;yes
27;technician;married;secondary;no;317;yes;yes;unknown;no
33;blue-collar;married;primary;no;1138;yes;yes;failure;no
28;admin.;single;secondary;no;7;yes;no;unknown;no
26;student;single;tertiary;no;641;yes;no;failure;no
32;blue-collar;single;secondary;no;75;yes;no;unknown;no
32;services;married;secondary;no;38;yes;no;unknown;yes
35;technician;single;secondary;no;705;yes;yes;failure;no
31;blue-collar;married;secondary;no;154;yes;yes;unknown;no
28;management;single;secondary;no;703;yes;no;other;yes
48;blue-collar;divorced;secondary;no;501;yes;no;unknown;no
31;admin.;divorced;secondary;no;360;no;no;other;no
31;blue-collar;single;secondary;no;39;yes;no;unknown;no
53;blue-collar;single;primary;no;210;yes;no;failure;no
34;blue-collar;married;primary;no;431;yes;no;unknown;no
24;technician;single;secondary;no;246;yes;yes;unknown;no
37;blue-collar;married;primary;no;-29;yes;yes;other;no
34;blue-collar;married;secondary;no;362;yes;no;unknown;no
30;technician;single;tertiary;no;1323;yes;no;unknown;no
31;admin.;married;secondary;no;685;yes;no;failure;yes
43;blue-collar;married;secondary;no;3549;yes;no;unknown;no
32;services;single;secondary;no;-341;no;no;failure;no
29;management;single;tertiary;no;499;yes;no;unknown;no
49;admin.;married;primary;no;169;yes;no;unknown;no
58;technician;married;primary;no;10;yes;no;unknown;no
29;admin.;single;secondary;no;710;yes;yes;failure;no
38;blue-collar;single;primary;no;1583;yes;no;unknown;no
26;services;single;secondary;no;2047;yes;no;unknown;no
23;blue-collar;single;secondary;no;780;yes;no;unknown;yes
24;blue-collar;single;primary;no;388;yes;no;unknown;no
33;services;married;secondary;no;174;yes;no;other;no
38;blue-collar;married;primary;no;1099;yes;no;unknown;no
26;technician;single;tertiary;no;-67;yes;no;unknown;yes
36;blue-collar;divorced;secondary;no;421;yes;no;other;no
42;entrepreneur;married;tertiary;no;34;yes;no;unknown;no
24;student;single;secondary;no;2;no;no;unknown;no
35;technician;single;secondary;no;-89;yes;no;failure;no
56;technician;married;secondary;no;276;yes;no;failure;no
38;technician;single;secondary;no;1270;yes;yes;other;no
30;blue-collar;married;primary;no;714;yes;no;unknown;no
30;technician;married;secondary;no;-206;yes;yes;unknown;no
46;blue-collar;married;primary;no;1085;yes;yes;other;yes
27;services;single;secondary;no;-74;yes;no;failure;no
32;services;single;secondary;no;1987;yes;no;failure;no
29;blue-collar;single;primary;no;-24;yes;no;unknown;no
39;management;married;primary;no;197;yes;no;unknown;no
31;blue-collar;married;primary;no;-365;yes;no;unknown;no
31;blue-collar;single;secondary;no;-4;yes;no;unknown;no
39;services;married;secondary;no;3165;yes;no;failure;no
23;blue-collar;married;secondary;no;-295;yes;no;failure;no
29;technician;single;secondary;no;213;yes;no;failure;no
33;services;single;secondary;no;450;yes;no;other;no
28;blue-collar;married;secondary;no;83;yes;no;unknown;no
28;blue-collar;single;secondary;no;-545;yes;yes;unknown;no
25;student;single;tertiary;no;1433;yes;no;unknown;no
44;admin.;divorced;secondary;no;-179;yes;no;unknown;no
24;blue-collar;single;secondary;no;3;yes;no;unknown;no
30;services;single;secondary;no;-100;yes;yes;unknown;no
28;blue-collar;single;secondary;no;-267;yes;no;failure;no
35;admin.;single;tertiary;no;1374;yes;no;unknown;no
32;entrepreneur;married;tertiary;no;721;yes;no;unknown;no
32;technician;single;tertiary;no;1710;yes;no;other;no
36;services;married;secondary;no;647;yes;yes;unknown;no
31;admin.;single;secondary;no;1340;no;no;unknown;no
25;blue-collar;single;secondary;no;171;yes;no;failure;no
33;blue-collar;married;secondary;no;463;yes;no;unknown;no
46;blue-collar;married;secondary;no;51;yes;no;unknown;no
28;services;single;secondary;no;221;yes;no;unknown;no
24;self-employed;single;tertiary;no;91;yes;no;unknown;no
45;blue-collar;married;primary;no;900;yes;no;failure;no
33;services;single;secondary;no;-198;yes;no;success;no
58;blue-collar;married;primary;no;781;yes;no;unknown;no
37;blue-collar;married;primary;no;508;yes;yes;unknown;no
31;admin.;divorced;secondary;no;-254;yes;no;unknown;no
34;blue-collar;married;secondary;no;29;yes;no;unknown;yes
29;blue-collar;married;primary;no;149;yes;no;unknown;no
22;student;single;secondary;no;2589;yes;no;other;no
60;blue-collar;married;primary;no;38;yes;no;other;no
60;management;single;tertiary;no;560;no;no;unknown;yes
30;entrepreneur;married;tertiary;no;3037;yes;no;other;no
38;technician;single;secondary;no;553;yes;no;other;no
58;housemaid;married;primary;no;260;yes;no;failure;no
50;retired;married;primary;no;172;yes;yes;unknown;no
32;blue-collar;married;secondary;no;2;yes;no;failure;no
32;services;married;secondary;no;180;yes;no;unknown;no
41;management;married;tertiary;no;526;yes;no;failure;no
24;admin.;single;secondary;no;926;yes;yes;unknown;no
28;student;single;tertiary;no;22;yes;no;unknown;yes
31;blue-collar;single;secondary;no;184;yes;no;unknown;no
55;blue-collar;married;secondary;no;1078;yes;yes;unknown;no
35;services;married;secondary;no;2791;yes;no;unknown;no
25;technician;married;secondary;no;691;yes;no;failure;no
38;admin.;married;secondary;no;257;yes;no;unknown;no
32;blue-collar;married;secondary;no;99;yes;no;unknown;no
34;blue-collar;married;secondary;no;2994;yes;no;failure;no
39;blue-collar;married;primary;no;-50;yes;no;unknown;no
33;services;married;secondary;no;624;yes;no;unknown;no
29;admin.;single;secondary;no;405;yes;no;other;no
30;services;married;secondary;no;683;yes;no;unknown;no
39;entrepreneur;married;secondary;no;2139;yes;no;failure;yes
44;blue-collar;married;secondary;no;167;yes;no;failure;no
53;management;divorced;tertiary;no;50;yes;no;failure;yes
27;services;married;secondary;no;311;yes;no;failure;no
39;entrepreneur;married;secondary;no;680;yes;no;failure;no
31;student;married;secondary;no;147;yes;no;unknown;no
33;management;married;primary;no;142;yes;no;failure;no
32;management;single;tertiary;no;435;yes;yes;unknown;no
29;blue-collar;single;primary;no;722;yes;no;failure;no
49;self-employed;married;secondary;no;505;yes;no;unknown;no
42;blue-collar;married;secondary;no;505;yes;no;unknown;no
55;services;married;primary;no;-747;yes;no;unknown;no
49;admin.;divorced;secondary;no;132;yes;no;failure;no
26;technician;single;secondary;no;626;yes;no;unknown;no
30;management;single;tertiary;no;1692;yes;no;unknown;no
29;blue-collar;married;secondary;no;47;yes;yes;unknown;no
54;unemployed;married;secondary;no;582;yes;no;failure;yes
29;student;single;tertiary;no;80;yes;no;failure;no
25;blue-collar;single;tertiary;no;1395;yes;no;unknown;no
26;services;single;secondary;no;212;yes;no;other;no
31;blue-collar;single;secondary;no;210;yes;yes;unknown;no
51;management;divorced;tertiary;no;-227;yes;no;unknown;no
34;management;married;secondary;no;-285;yes;no;failure;no
34;technician;single;secondary;no;194;yes;yes;unknown;yes
27;services;single;secondary;no;353;yes;no;unknown;yes
28;student;single;secondary;no;217;yes;no;failure;no
32;blue-collar;married;primary;no;252;yes;no;unknown;no
23;services;married;secondary;no;2211;yes;no;unknown;no
42;blue-collar;divorced;secondary;no;198;no;no;unknown;no
26;student;single;secondary;no;2138;yes;no;other;no
39;admin.;married;secondary;no;-650;no;no;failure;no
29;technician;single;tertiary;no;226;yes;no;unknown;no
52;blue-collar;married;primary;no;134;yes;no;failure;no
36;admin.;married;secondary;no;1479;no;no;unknown;no
28;services;single;secondary;no;341;yes;no;other;yes
37;services;single;secondary;no;1175;yes;no;failure;no
29;blue-collar;married;secondary;no;339;yes;no;failure;no
29;management;single;tertiary;no;1388;yes;no;unknown;no
32;blue-collar;married;primary;no;2198;no;no;failure;no
39;entrepreneur;married;tertiary;yes;-172;yes;no;unknown;yes
37;blue-collar;married;primary;no;-212;yes;no;other;no
30;technician;married;primary;no;95;yes;no;failure;no
39;technician;single;secondary;no;12;yes;no;failure;no
41;admin.;single;secondary;no;2002;yes;no;failure;no
32;services;married;secondary;no;118;yes;no;unknown;no
41;admin.;divorced;secondary;no;2550;yes;no;failure;no
40;admin.;married;secondary;no;438;yes;no;unknown;no
28;blue-collar;married;secondary;no;2257;yes;no;unknown;no
21;student;single;secondary;no;126;yes;no;unknown;no
31;admin.;married;secondary;no;728;yes;yes;failure;no
30;services;single;tertiary;no;717;yes;yes;unknown;no
60;retired;divorced;secondary;no;-639;yes;no;unknown;yes
27;admin.;single;tertiary;no;144;yes;no;unknown;no
23;admin.;single;secondary;no;252;yes;no;unknown;no
22;admin.;single;secondary;no;118;yes;no;unknown;no
28;admin.;single;secondary;no;-215;yes;no;failure;no
25;admin.;single;tertiary;no;1056;yes;no;unknown;no
52;blue-collar;married;primary;no;2396;yes;no;unknown;no
32;services;married;secondary;no;3268;no;no;unknown;no
33;services;divorced;secondary;no;2411;yes;no;unknown;no
41;blue-collar;married;secondary;no;49;yes;no;unknown;no
28;blue-collar;married;secondary;no;0;yes;no;unknown;no
23;student;single;secondary;no;556;yes;no;unknown;no
50;admin.;single;primary;no;181;yes;no;failure;no
26;student;single;secondary;no;864;yes;no;unknown;yes
32;management;married;secondary;no;134;yes;yes;unknown;yes
39;blue-collar;married;primary;no;2288;yes;no;unknown;no
40;management;married;tertiary;no;592;yes;no;unknown;no
48;blue-collar;single;primary;no;244;yes;no;unknown;no
40;admin.;single;secondary;no;50;no;no;unknown;yes
33;blue-collar;married;secondary;no;1;yes;no;failure;no
46;management;married;tertiary;no;2851;yes;yes;unknown;no
30;management;single;secondary;no;340;yes;no;other;no
41;services;married;secondary;no;2399;yes;no;failure;no
38;entrepreneur;married;tertiary;no;2069;yes;no;unknown;no
34;blue-collar;divorced;secondary;no;1614;yes;no;other;no
33;blue-collar;married;primary;no;35;no;no;unknown;no
39;blue-collar;married;primary;no;315;yes;no;failure;no
25;admin.;single;secondary;no;507;yes;no;failure;yes
21;admin.;single;secondary;no;66;yes;no;failure;no
28;technician;single;tertiary;no;372;yes;yes;success;no
42;services;married;secondary;no;1370;yes;no;unknown;no
44;blue-collar;married;primary;no;-101;yes;no;failure;yes
33;management;married;tertiary;no;287;yes;no;other;no
41;blue-collar;married;primary;no;89;yes;no;other;no
52;technician;married;primary;no;-50;yes;no;unknown;no
47;blue-collar;married;primary;no;-290;yes;no;unknown;no
27;blue-collar;single;secondary;no;940;yes;no;failure;no
33;blue-collar;single;primary;no;165;yes;no;unknown;no
41;blue-collar;divorced;secondary;no;2540;yes;no;failure;no
48;blue-collar;married;secondary;no;480;yes;no;failure;yes
37;entrepreneur;single;secondary;no;-22;yes;no;unknown;yes
35;technician;single;secondary;no;1501;yes;no;other;no
39;admin.;divorced;secondary;no;878;yes;no;unknown;yes
46;management;married;tertiary;no;810;yes;yes;other;no
52;technician;divorced;secondary;no;144;yes;no;unknown;no
40;admin.;married;secondary;no;2574;yes;no;failure;yes
26;blue-collar;single;primary;no;17;yes;no;failure;no
25;technician;single;secondary;no;173;yes;no;unknown;no
33;blue-collar;married;primary;no;309;yes;no;unknown;no
24;blue-collar;single;secondary;no;833;yes;no;unknown;yes
27;blue-collar;single;secondary;no;20;yes;no;other;no
30;management;single;tertiary;no;1761;yes;no;other;no
29;technician;single;tertiary;no;940;yes;no;failure;no
48;services;married;secondary;no;975;yes;yes;unknown;no
25;student;single;secondary;no;1919;yes;no;failure;no
31;admin.;single;secondary;no;-1;yes;no;failure;no
42;entrepreneur;married;secondary;no;169;yes;no;unknown;no
26;entrepreneur;single;tertiary;no;255;yes;no;unknown;no
51;technician;married;secondary;no;1174;yes;no;unknown;no
26;services;single;secondary;no;46;yes;no;other;no
58;blue-collar;married;primary;no;66;yes;no;unknown;no
30;blue-collar;married;secondary;no;3;no;no;failure;no
36;blue-collar;single;secondary;no;103;yes;no;unknown;no
49;blue-collar;married;secondary;no;1230;yes;yes;failure;no
37;admin.;single;secondary;no;309;yes;no;unknown;no
38;blue-collar;divorced;secondary;no;226;yes;no;unknown;no
39;technician;single;secondary;no;400;yes;no;unknown;no
31;management;married;tertiary;no;527;yes;yes;failure;no
40;services;married;secondary;no;771;yes;no;unknown;no
31;management;single;tertiary;no;2734;yes;no;unknown;yes
29;blue-collar;married;secondary;no;-114;yes;no;failure;no
57;management;married;secondary;no;39;yes;no;unknown;no
33;technician;single;secondary;no;1064;yes;no;unknown;no
56;retired;divorced;tertiary;no;-458;yes;no;failure;no
42;admin.;divorced;secondary;no;241;yes;no;unknown;yes
31;management;single;tertiary;no;74;yes;yes;unknown;no
30;technician;single;secondary;no;-109;yes;no;other;no
35;admin.;divorced;secondary;no;-133;yes;no;unknown;no
34;blue-collar;divorced;primary;no;390;yes;no;success;no
34;blue-collar;divorced;primary;no;0;yes;no;unknown;no
34;management;single;tertiary;no;2360;yes;no;failure;no
51;blue-collar;married;primary;no;129;yes;no;unknown;yes
49;blue-collar;married;secondary;no;598;yes;no;unknown;no
45;unemployed;married;secondary;no;-407;yes;no;failure;no
59;self-employed;married;primary;no;671;yes;no;failure;no
52;blue-collar;divorced;primary;no;29;yes;no;failure;no
32;services;divorced;secondary;no;-34;yes;no;unknown;no
29;student;single;secondary;no;949;yes;no;success;no
40;blue-collar;married;secondary;no;1145;yes;no;unknown;no
31;technician;married;secondary;no;84;no;no;unknown;no
33;technician;divorced;secondary;no;855;yes;no;unknown;no
28;management;single;tertiary;no;41;yes;no;other;yes
32;management;married;tertiary;no;3387;yes;no;unknown;yes
26;services;single;secondary;yes;-162;yes;no;unknown;no
49;self-employed;married;secondary;no;2576;yes;no;unknown;no
29;blue-collar;married;secondary;no;25;yes;no;unknown;no
27;self-employed;single;tertiary;no;362;yes;no;unknown;no
38;technician;married;tertiary;no;432;yes;no;other;no
28;blue-collar;married;primary;no;278;yes;yes;other;no
28;technician;single;tertiary;no;-594;yes;yes;other;no
36;technician;married;tertiary;no;530;yes;no;unknown;no
57;technician;married;secondary;no;225;yes;no;failure;no
36;admin.;single;secondary;no;148;yes;no;failure;yes
30;admin.;married;primary;no;624;yes;no;failure;no
38;services;single;secondary;no;70;yes;no;unknown;no
30;management;single;tertiary;no;9;yes;yes;unknown;no
36;blue-collar;married;secondary;no;249;yes;no;unknown;yes
30;technician;single;secondary;no;1395;yes;no;failure;no
55;services;married;secondary;no;841;yes;no;failure;no
33;management;married;tertiary;no;2044;yes;no;failure;no
40;services;single;secondary;no;65;yes;no;unknown;no
24;blue-collar;divorced;secondary;no;513;yes;no;unknown;no
44;services;divorced;secondary;no;-2;yes;no;unknown;no
33;admin.;married;secondary;no;1293;yes;no;failure;no
26;services;single;secondary;no;0;yes;no;unknown;no
33;technician;married;secondary;no;-204;no;no;unknown;no
44;blue-collar;divorced;primary;no;-97;yes;yes;failure;no
32;blue-collar;divorced;secondary;no;201;yes;no;other;no
26;admin.;single;secondary;no;140;yes;no;unknown;no
40;management;married;tertiary;no;-1212;yes;no;failure;no
34;management;single;tertiary;no;-184;yes;yes;other;no
25;blue-collar;single;secondary;no;381;yes;no;unknown;no
45;services;married;secondary;no;-1621;yes;yes;failure;no
37;admin.;married;secondary;no;-557;yes;yes;unknown;no
44;services;single;secondary;no;532;yes;no;failure;no
41;admin.;single;secondary;no;90;yes;no;failure;no
34;technician;married;secondary;no;393;yes;no;other;no
33;management;married;tertiary;no;3301;yes;no;unknown;no
25;services;married;secondary;no;806;yes;yes;unknown;no
30;technician;married;secondary;no;-910;yes;no;failure;no
39;technician;single;tertiary;no;1674;no;no;failure;no
34;technician;married;secondary;no;656;yes;no;other;no
54;admin.;divorced;secondary;no;-394;yes;no;failure;no
38;management;married;tertiary;no;8;yes;no;unknown;no
34;unemployed;married;secondary;no;-16;yes;no;other;no
56;technician;single;secondary;no;751;yes;no;failure;no
40;blue-collar;married;secondary;no;5;yes;no;unknown;no
39;services;single;secondary;no;315;yes;no;unknown;no
28;services;single;secondary;no;118;yes;yes;failure;no
28;blue-collar;single;secondary;no;3412;yes;no;unknown;no
58;blue-collar;married;secondary;no;238;no;no;unknown;no
36;student;single;secondary;no;3551;yes;no;unknown;no
40;blue-collar;divorced;secondary;no;0;yes;no;unknown;no
30;blue-collar;married;secondary;no;-99;yes;no;unknown;no
40;admin.;married;secondary;no;0;yes;no;other;no
60;blue-collar;married;primary;no;14;yes;yes;failure;no
39;services;married;secondary;no;435;yes;no;other;no
31;housemaid;divorced;primary;no;168;yes;no;unknown;no
32;blue-collar;married;primary;no;233;yes;no;unknown;no
48;blue-collar;married;secondary;no;1267;yes;no;unknown;no
48;blue-collar;married;primary;no;108;yes;no;other;no
36;blue-collar;married;primary;no;49;yes;no;other;no
30;admin.;divorced;secondary;no;891;no;no;failure;no
31;blue-collar;married;secondary;no;1803;yes;no;failure;no
27;management;married;tertiary;no;54;yes;no;unknown;no
43;technician;single;secondary;no;-266;yes;yes;unknown;no
28;blue-collar;single;secondary;no;-208;yes;no;failure;no
49;blue-collar;married;secondary;no;3309;yes;no;unknown;no
34;admin.;divorced;secondary;no;1268;yes;no;unknown;no
30;management;single;tertiary;no;355;yes;no;unknown;no
32;blue-collar;single;secondary;no;138;yes;no;unknown;no
29;admin.;single;secondary;no;-349;yes;no;unknown;no
38;admin.;married;secondary;no;1852;yes;no;unknown;no
44;management;single;tertiary;no;-1313;yes;yes;unknown;no
38;management;married;tertiary;no;676;no;no;unknown;no
47;blue-collar;married;primary;no;537;yes;no;unknown;no
36;services;married;secondary;no;-74;yes;no;unknown;no
36;services;single;secondary;no;0;yes;no;unknown;yes
27;blue-collar;single;primary;no;-179;yes;no;unknown;no
24;admin.;single;secondary;no;290;yes;no;failure;no
35;blue-collar;divorced;secondary;no;1780;yes;no;failure;no
36;admin.;single;secondary;no;185;yes;no;other;no
45;admin.;married;secondary;no;369;yes;no;unknown;no
45;blue-collar;single;primary;no;116;yes;no;failure;no
32;admin.;married;secondary;no;337;no;no;failure;no
29;entrepreneur;married;secondary;no;422;yes;no;failure;no
40;blue-collar;married;primary;no;1841;yes;no;unknown;yes
27;technician;married;secondary;no;2460;yes;no;unknown;no
31;technician;married;tertiary;no;165;no;no;unknown;no
45;self-employed;single;secondary;no;2762;yes;no;unknown;no
31;admin.;single;secondary;no;862;yes;no;unknown;no
33;management;married;secondary;no;1423;yes;no;failure;no
25;retired;single;secondary;no;366;no;yes;failure;no
41;management;married;tertiary;no;30;yes;no;failure;no
37;blue-collar;married;primary;no;-137;yes;no;unknown;no
29;blue-collar;single;secondary;no;244;yes;no;unknown;no
57;retired;married;secondary;yes;32;yes;no;unknown;no
54;management;married;tertiary;no;284;yes;yes;unknown;no
34;management;single;tertiary;no;178;yes;no;unknown;no
45;admin.;married;secondary;no;72;yes;yes;failure;no
33;admin.;single;secondary;no;5;yes;no;failure;yes
32;blue-collar;single;secondary;no;574;yes;no;unknown;no
30;admin.;married;tertiary;no;-750;no;no;unknown;no
35;self-employed;married;secondary;no;-56;yes;no;failure;no
57;admin.;married;secondary;no;407;yes;yes;unknown;no
40;blue-collar;married;secondary;no;187;yes;no;unknown;no
26;student;single;secondary;no;372;yes;no;other;no
34;admin.;single;secondary;no;3160;no;no;failure;no
45;blue-collar;married;primary;no;302;yes;no;unknown;no
44;blue-collar;single;primary;no;-234;yes;yes;failure;no
