genre,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Pop,61,0.00335,0.593,235250,0.799,0.0157,E,0.125,-6.098,Minor,0.0317,99.975,4/4,0.355
Pop,61,0.24,0.454,209667,0.655,6.2E-5,E,0.106,-6.71,Minor,0.247,170.381,4/4,0.182
Pop,57,0.411,0.715,191765,0.672,4.59E-4,A,0.152,-8.155,Major,0.127,92.085,4/4,0.361
Pop,65,0.149,0.713,317373,0.845,0,G#,0.111,-5.431,Major,0.058,112.549,4/4,0.849
Pop,57,0.294,0.685,184160,0.594,3.69E-6,D,0.358,-10.906,Major,0.0289,121.761,4/4,0.853
Pop,59,0.342,0.499,172160,0.397,0.062,G,0.1,-9.334,Minor,0.0263,134.967,4/4,0.12
Pop,68,0.00153,0.638,194323,0.642,4.07E-6,G,0.0826,-4.422,Major,0.0639,165.984,4/4,0.676
Pop,66,0.0613,0.707,213187,0.88,0,F#,0.0656,-4.268,Minor,0.0764,93.032,4/4,0.379
Pop,56,0.0335,0.82,139133,0.622,0,C,0.0931,-6.257,Major,0.236,127.815,4/4,0.734
Pop,56,0.261,0.702,222645,0.598,0.0166,B,0.118,-7.205,Major,0.0299,134.99,4/4,0.137
Pop,59,0.369,0.569,316053,0.744,0,D,0.256,-5.757,Minor,0.181,145.063,4/4,0.59
Pop,62,0.103,0.54,241000,0.711,0,G,0.0827,-5.717,Major,0.0255,92.014,4/4,0.292
Pop,56,0.0506,0.793,207682,0.455,0,F,0.115,-7.195,Minor,0.368,125.921,4/4,0.145
Pop,61,0.478,0.727,274938,0.83,0,D,0.251,-5.835,Major,0.286,91.174,4/4,0.894
Pop,65,0.395,0.427,162467,0.558,3.69E-5,C#,0.136,-6.374,Minor,0.0685,86.141,4/4,0.605
Pop,58,0.145,0.64,229773,0.527,3.98E-6,C#,0.134,-7.683,Minor,0.286,164.029,4/4,0.603
Pop,61,0.278,0.843,331347,0.506,6.34E-6,B,0.129,-11.312,Major,0.285,122.448,4/4,0.441
Pop,64,0.808,0.398,250849,0.34,0,G#,0.109,-7.209,Major,0.0299,173.452,3/4,0.464
Pop,59,0.0198,0.673,211686,0.676,1.26E-5,E,0.428,-4.888,Minor,0.216,82.979,4/4,0.391
Pop,58,0.114,0.457,193333,0.824,0,B,0.0787,-7.066,Minor,0.416,144.416,4/4,0.601
Pop,59,0.0392,0.737,195456,0.728,0,F,0.159,-5.498,Minor,0.402,144.964,4/4,0.587
Pop,60,0.00949,0.542,235616,0.708,0.00342,F,0.132,-5.805,Minor,0.0484,106.083,4/4,0.372
Pop,55,0.0548,0.75,194627,0.63,3.62E-4,A,0.185,-7.684,Major,0.13,95.039,4/4,0.55
Pop,61,0.112,0.527,251497,0.543,1.71E-6,E,0.355,-4.996,Minor,0.0589,106.706,4/4,0.397
Pop,60,0.007,0.372,231507,0.904,1.34E-6,F,0.112,-4.438,Major,0.106,159.081,4/4,0.362
Pop,61,0.0758,0.922,226288,0.485,3.39E-5,C#,0.601,-7.259,Major,0.096,120.156,4/4,0.395
Pop,64,0.554,0.259,215293,0.241,6.62E-6,D,0.0849,-15.955,Major,0.042,178.453,3/4,0.275
Pop,62,0.809,0.427,236073,0.284,0.00799,F#,0.124,-12.959,Major,0.0309,127.929,4/4,0.185
Pop,65,0.605,0.535,231643,0.463,0,G,0.124,-6.074,Major,0.0251,75.997,4/4,0.297
Pop,66,0.535,0.68,244510,0.772,0.0153,A#,0.147,-5.995,Major,0.0416,105.005,4/4,0.376
Pop,62,0.106,0.523,197981,0.864,4.54E-4,A#,0.0672,-4.746,Minor,0.359,142.11,4/4,0.247
Pop,62,0.00266,0.572,206197,0.863,3.07E-4,G#,0.127,-4.128,Major,0.0424,141.919,4/4,0.475
Pop,61,0.0881,0.855,223293,0.681,3.7E-6,D,0.0592,-4.955,Major,0.0688,99.699,4/4,0.908
Pop,63,0.0168,0.649,200383,0.87,0,C#,0.36,-2.475,Major,0.0503,149.927,4/4,0.298
Pop,67,0.852,0.552,232164,0.356,0,A#,0.173,-7.608,Major,0.027,109.763,4/4,0.196
Pop,55,0.0882,0.911,139867,0.587,2.22E-6,C,0.149,-5.351,Major,0.247,96.959,4/4,0.743
Pop,62,0.461,0.354,449373,0.668,0.721,E,0.159,-7.9,Major,0.0392,118.54,4/4,0.372
Pop,59,0.394,0.612,156893,0.884,1.44E-6,G,0.434,-3.92,Major,0.0372,121.007,4/4,0.877
Pop,57,0.176,0.711,291640,0.686,1.96E-5,G#,0.0791,-6.484,Major,0.0286,125.373,3/4,0.57
Pop,56,0.0613,0.705,220680,0.474,0,G,0.641,-7.939,Major,0.141,80.074,3/4,0.561
Pop,63,0.105,0.967,160067,0.59,0,G#,0.1,-6.046,Major,0.0874,120.028,4/4,0.797
Pop,62,0.0792,0.709,379228,0.521,0,F,0.0504,-9.497,Minor,0.0314,134.165,4/4,0.449
Pop,59,0.84,0.544,209899,0.296,9.07E-5,A#,0.1,-9.424,Major,0.033,158.253,4/4,0.389
Pop,60,0.986,0.318,270813,0.445,0.828,D#,0.0892,-9.597,Major,0.0348,123.855,4/4,0.0962
Pop,60,0.93,0.575,210013,0.184,0,A,0.096,-10.26,Major,0.0636,83.616,4/4,0.188
Pop,58,0.454,0.54,224333,0.548,3.84E-5,C,0.135,-10.303,Major,0.0405,83.876,4/4,0.525
Pop,60,0.12,0.624,210424,0.891,0,D,0.223,-4.812,Major,0.083,99.945,4/4,0.693
Pop,59,0.587,0.732,174585,0.522,0,A#,0.115,-7.023,Minor,0.271,79.958,4/4,0.586
Pop,58,0.548,0.763,221493,0.853,1.19E-4,A#,0.104,-4.321,Minor,0.251,92.485,4/4,0.496
Pop,64,0.0806,0.66,236107,0.784,0,F#,0.113,-7.696,Major,0.285,157.991,4/4,0.642
Pop,64,0.554,0.577,261640,0.447,0.0836,F#,0.116,-11.342,Major,0.0312,81.005,4/4,0.261
Pop,57,0.145,0.904,183973,0.586,0,D,0.0653,-6.04,Major,0.136,104.964,4/4,0.763
Pop,58,0.679,0.38,264867,0.351,4.83E-4,F#,0.23,-7.529,Major,0.0566,63.489,4/4,0.376
Pop,55,0.0355,0.655,181627,0.63,0,D#,0.0656,-5.16,Minor,0.0687,129.877,4/4,0.332
Pop,59,0.0478,0.793,269400,0.568,3.57E-5,C#,0.0304,-4.958,Major,0.0459,100.005,4/4,0.806
Pop,57,0.0591,0.753,306600,0.59,0,C#,0.15,-2.623,Major,0.0485,140.002,4/4,0.161
Pop,66,0.822,0.494,268854,0.243,0.00225,F,0.147,-9.083,Minor,0.0316,126.063,4/4,0.0722
Pop,63,0.00525,0.417,165120,0.731,0.0352,B,0.621,-4.989,Major,0.265,134.003,1/4,0.575
Pop,60,0.878,0.461,132000,0.161,0,G#,0.17,-11.145,Major,0.405,88.781,3/4,0.353
Pop,64,0.0297,0.819,265933,0.774,6.26E-4,E,0.0896,-2.53,Minor,0.101,95.004,4/4,0.947
Pop,56,0.466,0.485,482360,0.441,9.36E-4,C#,0.485,-8.248,Minor,0.0775,140.009,4/4,0.511
Pop,61,0.109,0.702,201427,0.661,0,D,0.0956,-5.534,Major,0.188,156.013,4/4,0.648
Pop,57,0.125,0.413,247137,0.299,2.2E-6,C#,0.187,-11.271,Minor,0.0445,82.46,4/4,0.549
Pop,57,0.0767,0.562,200229,0.637,0,D,0.616,-9.655,Major,0.386,111.814,5/4,0.645
Pop,64,0.166,0.718,223560,0.719,0,D#,0.27,-8.763,Major,0.0536,113.174,1/4,0.969
Pop,55,0.204,0.605,231503,0.509,1.28E-6,C,0.0248,-6.059,Major,0.446,180.048,4/4,0.729
Pop,69,0.735,0.365,187000,0.338,0,D,0.104,-13.406,Major,0.0322,79.241,4/4,0.446
Pop,63,0.308,0.76,207173,0.928,0,G#,0.072,-3.645,Minor,0.215,131.985,4/4,0.673
Pop,58,0.116,0.644,190375,0.591,3.5E-5,D,0.141,-7.218,Minor,0.0296,107.034,4/4,0.494
Pop,61,0.097,0.616,275617,0.605,0.00812,G,0.165,-7.234,Major,0.0343,116.031,4/4,0.185
Pop,54,0.0251,0.692,250387,0.908,0,A,0.0933,-5.364,Major,0.0677,124.042,4/4,0.513
Pop,56,0.0775,0.707,167283,0.698,0,E,0.145,-5.009,Minor,0.189,92.067,4/4,0.202
Pop,66,0.00385,0.425,239216,0.69,0.0154,C,0.287,-6.221,Major,0.0351,84.99,4/4,0.233
Pop,59,0.19,0.411,368720,0.624,1.56E-4,B,0.0747,-8.85,Minor,0.0588,120.104,4/4,0.195
Pop,60,0.00247,0.539,93840,0.804,1.85E-4,A#,0.463,-5.504,Minor,0.172,85.752,4/4,0.798
Pop,60,0.0225,0.443,212885,0.719,0,F,0.227,-5.555,Major,0.033,155.895,4/4,0.559
Pop,60,0.624,0.581,290776,0.518,0.207,A#,0.102,-9.672,Major,0.0316,126.755,4/4,0.357
Pop,60,0.00433,0.576,276067,0.711,3.66E-5,B,0.0494,-7.727,Minor,0.084,188.242,4/4,0.6
Pop,58,0.182,0.906,262985,0.888,0,D,0.934,-7.275,Major,0.152,105.991,4/4,0.756
Pop,68,0.382,0.532,244533,0.729,0,A#,0.366,-6.84,Major,0.0474,121.97,4/4,0.595
Pop,68,0.47,0.583,226906,0.677,0.193,E,0.43,-10.21,Minor,0.439,176.119,4/4,0.495
Pop,55,0.0536,0.594,230728,0.762,0,C,0.127,-5.457,Major,0.0581,154.791,4/4,0.574
Pop,64,0.881,0.405,303653,0.279,0,A#,0.0933,-8.099,Major,0.0334,119.85,4/4,0.256
Pop,56,0.0204,0.598,252480,0.84,7.41E-5,A,0.328,-4.617,Major,0.0375,102.999,4/4,0.672
Pop,63,0.394,0.476,191080,0.592,0,F#,0.15,-5.181,Minor,0.0644,81.976,4/4,0.325
Pop,62,0.0271,0.716,135547,0.618,0,D,0.342,-10.227,Major,0.338,162.957,4/4,0.584
Pop,59,0.608,0.517,218693,0.408,0.00983,A#,0.0929,-14.248,Minor,0.223,123.425,4/4,0.376
Pop,58,0.339,0.804,177813,0.666,0,G,0.122,-4.138,Minor,0.224,132.936,4/4,0.706
Pop,56,0.115,0.697,251267,0.529,0.901,D,0.0895,-8.838,Major,0.0338,155.974,4/4,0.486
Pop,63,0.309,0.46,225759,0.626,0,C#,0.22,-4.862,Minor,0.0494,142.154,4/4,0.325
Pop,58,0.244,0.626,248175,0.77,0,D,0.229,-6.368,Major,0.25,155.738,4/4,0.478
Pop,54,0.242,0.81,271000,0.38,0,E,0.113,-7.755,Major,0.035,103.981,4/4,0.211
Pop,66,0.426,0.698,211557,0.81,0,C,0.136,-5.032,Minor,0.0367,109.055,4/4,0.678
Pop,63,0.00396,0.687,205305,0.805,2.09E-6,F#,0.12,-4.668,Major,0.0403,142.038,4/4,0.712
Pop,55,0.928,0.489,259397,0.239,5.97E-4,F#,0.116,-13.7,Major,0.0277,86.576,4/4,0.223
Pop,61,0.799,0.542,209360,0.317,0,C,0.0879,-10.278,Major,0.0452,85.904,4/4,0.224
Pop,58,0.175,0.626,281293,0.52,0,A,0.13,-8.077,Minor,0.0892,77.468,4/4,0.257
Pop,64,0.234,0.855,219391,0.58,0,F,0.0965,-6.951,Major,0.141,96.998,4/4,0.518
Pop,59,0.0417,0.573,253747,0.857,0,G,0.179,-2.85,Major,0.0432,83.07,3/4,0.406
Pop,61,0.00431,0.773,219885,0.75,3.62E-4,C,0.437,-3.889,Minor,0.0502,120.988,4/4,0.77
Pop,57,0.677,0.75,217879,0.453,1.09E-6,C#,0.0951,-9.061,Major,0.0257,105.998,4/4,0.619
Pop,57,0.0328,0.597,236787,0.82,0,F,0.119,-2.529,Major,0.0582,119.969,4/4,0.576
Pop,60,0.101,0.592,216053,0.839,0,C#,0.0528,-4.944,Minor,0.0564,168.501,4/4,0.457
Pop,68,0.0127,0.662,249756,0.73,0,A#,0.203,-5.407,Major,0.0615,122.96,4/4,0.232
Pop,59,0.258,0.419,244054,0.412,0,G,0.0939,-10.384,Major,0.0453,137.916,4/4,0.094
Pop,54,0.0042,0.53,173907,0.942,0,E,0.136,-4.224,Minor,0.124,91.141,4/4,0.738
Pop,59,0.00102,0.59,213173,0.746,3.85E-5,B,0.0586,-4.429,Minor,0.261,105.008,4/4,0.846
Pop,63,0.0951,0.613,218892,0.77,0,F#,0.076,-4.197,Minor,0.209,80.969,4/4,0.505
Pop,63,0.6,0.588,244802,0.644,0,D,0.647,-7.523,Minor,0.227,97.183,4/4,0.102
Pop,60,0.743,0.708,228119,0.677,2.09E-5,E,0.0937,-4.972,Minor,0.0392,101.051,4/4,0.414
Pop,62,0.202,0.719,246526,0.962,0,B,0.165,-2.555,Minor,0.265,117.999,4/4,0.669
Pop,64,0.436,0.506,246643,0.633,0.586,A#,0.0762,-7.245,Major,0.0321,133.415,3/4,0.358
Pop,57,0.378,0.721,242609,0.567,0,C,0.349,-6.733,Major,0.0412,143.995,4/4,0.23
Pop,63,0.0938,0.749,195187,0.747,1.17E-5,F#,0.256,-6.457,Major,0.121,109.063,4/4,0.475
Pop,58,0.594,0.754,135323,0.471,0,G#,0.117,-8.15,Major,0.0314,109.083,3/4,0.763
Pop,59,0.0214,0.696,183840,0.524,0,A#,0.141,-6.883,Major,0.219,136.833,4/4,0.388
Pop,63,0.0127,0.601,190374,0.852,7.27E-5,D,0.0877,-5.097,Major,0.0582,110.006,4/4,0.465
Pop,61,0.3,0.732,194743,0.816,0,A,0.273,-4.247,Major,0.0431,120.112,3/4,0.806
Pop,66,0.857,0.568,261132,0.291,1.63E-5,D,0.159,-7.73,Major,0.0268,92.023,4/4,0.357
Pop,65,0.156,0.82,207307,0.464,0,B,0.101,-8.45,Major,0.0481,109.374,4/4,0.872
Pop,61,0.0171,0.854,234596,0.564,0,C#,0.0849,-4.964,Major,0.0485,134.071,4/4,0.899
Pop,54,0.138,0.692,204747,0.653,0,D#,0.128,-5.413,Minor,0.0368,114.992,4/4,0.542
Pop,58,0.281,0.725,178107,0.469,0,D,0.122,-8.066,Minor,0.357,167.036,4/4,0.47
Pop,66,0.738,0.631,229990,0.516,0,C,0.264,-5.759,Major,0.0378,143.777,4/4,0.254
Pop,61,0.737,0.669,200790,0.424,3.79E-5,G,0.0973,-8.81,Major,0.0356,179.862,4/4,0.566
Pop,61,0.0263,0.585,195733,0.911,0,B,0.112,-4.623,Major,0.119,163.933,4/4,0.781
Pop,58,0.0073,0.491,249067,0.738,0,F,0.295,-6.73,Minor,0.0571,162.003,4/4,0.524
Pop,60,0.0205,0.615,211225,0.675,0,D,0.111,-4.717,Major,0.0263,135.966,4/4,0.512
Pop,58,0.00486,0.586,192720,0.637,2.97E-6,G#,0.112,-6.621,Major,0.0274,88.025,4/4,0.343
Pop,60,0.0373,0.77,198280,0.715,0.00172,C#,0.0959,-5.92,Major,0.0449,150.024,4/4,0.468
Pop,63,0.141,0.628,318373,0.455,0.693,G,0.135,-12.436,Major,0.0427,102.09,4/4,0.858
Pop,63,0.0572,0.825,185987,0.718,0,C,0.104,-3.482,Major,0.0838,145.028,4/4,0.69
Pop,59,0.966,0.513,192571,0.183,0,D,0.327,-10.249,Major,0.0407,107.18,3/4,0.266
Pop,54,0.551,0.667,199533,0.622,0,F,0.473,-5.294,Major,0.0826,76.471,4/4,0.611
Pop,65,0.876,0.387,272000,0.182,0.00302,D,0.115,-12.077,Major,0.0336,122.322,4/4,0.163
Pop,57,0.567,0.573,265227,0.485,0,D,0.136,-6.758,Major,0.0296,130.028,4/4,0.285
Pop,55,0.116,0.612,213880,0.856,3.35E-5,A,0.647,-3.273,Major,0.0479,112.94,4/4,0.681
Pop,62,0.205,0.443,158193,0.691,0,B,0.547,-6.228,Minor,0.124,148.385,4/4,0.344
Pop,67,0.0191,0.826,212693,0.614,0.0172,B,0.0865,-4.22,Major,0.0561,126.046,4/4,0.591
Pop,67,0.365,0.714,191992,0.59,0.167,F,0.0844,-9.849,Major,0.0812,97.048,4/4,0.357
Pop,57,0.0103,0.67,170883,0.75,0,B,0.338,-4.954,Major,0.205,94.405,4/4,0.529
Pop,54,0.098,0.524,248720,0.427,2.73E-4,C#,0.129,-9.57,Minor,0.0297,100.024,4/4,0.0379
Pop,64,0.982,0.417,219550,0.102,0.786,F#,0.0905,-21.011,Major,0.0415,84.233,4/4,0.0397
Pop,63,0.0223,0.789,241760,0.413,3.13E-4,G,0.3,-7.518,Major,0.244,89.911,4/4,0.518
Pop,61,0.0609,0.647,183560,0.834,0.00851,G#,0.202,-3.395,Major,0.0317,126.878,4/4,0.704
Pop,55,0.138,0.637,303720,0.555,0,G,0.128,-6.916,Minor,0.0486,126.993,4/4,0.142
Pop,64,0.00165,0.519,239333,0.78,2.14E-5,D,0.156,-4.939,Major,0.0356,145.125,4/4,0.166
Pop,62,0.0601,0.686,203027,0.84,5.38E-6,C#,0.164,-5.142,Major,0.159,105,4/4,0.704
Pop,56,0.529,0.491,193040,0.439,0,F,0.102,-11.67,Major,0.0301,147.062,4/4,0.808
Pop,66,0.475,0.305,281213,0.462,0.122,C,0.0916,-9.57,Major,0.0338,113.47,4/4,0.181
Pop,55,0.00369,0.401,220250,0.809,1.45E-5,G,0.0852,-5.074,Major,0.0928,153.093,4/4,0.617
Pop,63,0.503,0.336,277627,0.424,0,F,0.273,-7.203,Major,0.0353,82.149,4/4,0.159
Pop,66,0.537,0.597,219939,0.46,0,D#,0.127,-6.941,Major,0.0251,144.001,4/4,0.217
Pop,62,0.736,0.74,199904,0.242,0.00156,D,0.0972,-9.003,Major,0.0472,131.987,3/4,0.331
Pop,70,0.161,0.771,205520,0.815,2.01E-5,C#,0.189,-5.423,Minor,0.0719,94.016,4/4,0.524
Pop,59,0.544,0.477,200067,0.426,0,F#,0.0903,-6.961,Major,0.043,184.866,3/4,0.789
Pop,60,0.11,0.664,247133,0.795,4.53E-6,A#,0.575,-6.083,Minor,0.0448,101.079,4/4,0.64
Pop,53,0.095,0.709,240760,0.599,0,G,0.0973,-3.734,Major,0.0304,118.975,4/4,0.735
Pop,69,0.0492,0.755,266600,0.553,0.00607,F#,0.0646,-9.449,Minor,0.107,119.7,4/4,0.836
Pop,64,0.556,0.774,199813,0.504,0,G,0.128,-6.843,Minor,0.0552,132.009,4/4,0.323
Pop,66,0.0226,0.688,173226,0.881,0.0117,G#,0.43,-4.32,Minor,0.127,123.982,4/4,0.514
Pop,56,0.0398,0.658,227423,0.814,0,C#,0.114,-6.157,Minor,0.0493,109.004,4/4,0.316
Pop,69,0.465,0.719,189617,0.777,0,F,0.0634,-6.018,Major,0.0423,90.008,4/4,0.74
Pop,59,0.265,0.699,254467,0.668,0,C#,0.141,-5.305,Major,0.106,83.074,4/4,0.472
Pop,55,0.00456,0.619,192933,0.931,0,B,0.0996,-3.44,Minor,0.068,129.957,4/4,0.82
Pop,56,0.616,0.678,174000,0.49,0,C#,0.102,-8.933,Minor,0.0844,124.015,4/4,0.507
Pop,58,0.121,0.593,216892,0.484,0,C#,0.0992,-10.642,Minor,0.0831,75.03,4/4,0.204
Pop,56,0.044,0.402,212707,0.639,0,F#,0.229,-7.087,Major,0.301,83.213,4/4,0.625
Pop,55,0.0154,0.561,226200,0.671,0,G,0.171,-5.582,Major,0.0338,124.06,4/4,0.278
Pop,55,0.326,0.726,238743,0.524,0,G,0.171,-4.257,Major,0.104,95.028,4/4,0.5
Pop,64,3.54E-4,0.536,252653,0.89,0.00165,C,0.133,-5.222,Major,0.0601,115.998,4/4,0.205
Pop,63,0.353,0.631,277671,0.526,0.849,G#,0.094,-13.39,Major,0.0421,116.014,4/4,0.105
Pop,62,0.0906,0.507,213333,0.612,0,C#,0.102,-5.196,Minor,0.0473,125.739,4/4,0.209
Pop,59,0.477,0.439,337423,0.483,0,D,0.553,-9.449,Major,0.315,78.442,4/4,0.292
Pop,63,0.156,0.596,236747,0.912,0.794,C,0.584,-6.74,Minor,0.211,110.013,4/4,0.371
Pop,70,0.14,0.584,212447,0.726,0,C#,0.0984,-4.604,Major,0.0371,106.979,4/4,0.398
Pop,61,0.0125,0.608,185429,0.899,0,D,0.211,-3.185,Major,0.0392,105.032,4/4,0.652
Pop,61,0.124,0.462,221620,0.577,0,D,0.127,-5.089,Major,0.0846,102.972,4/4,0.278
Pop,57,0.18,0.895,188867,0.724,0,C#,0.071,-5.832,Major,0.193,97.532,4/4,0.593
Pop,56,0.231,0.419,251693,0.745,0,C,0.123,-5.477,Major,0.0408,155.875,3/4,0.259
Pop,60,0.982,0.397,475187,0.0998,0.00476,C,0.1,-15.431,Major,0.0371,127.362,4/4,0.105
Pop,58,9.57E-4,0.445,192533,0.909,3.51E-5,C,0.378,-4.109,Major,0.134,94.025,4/4,0.297
Pop,53,0.0752,0.608,225320,0.821,0,A#,0.11,-4.985,Major,0.0576,128.042,4/4,0.544
Pop,65,0.00307,0.76,210686,0.888,1.49E-5,F#,0.149,-3.449,Major,0.124,115.705,4/4,0.559
Pop,56,0.0531,0.261,273293,0.689,0,E,0.152,-6.207,Minor,0.0392,170.18,4/4,0.263
Pop,66,0.246,0.621,193840,0.708,2.0E-6,F#,0.143,-9.057,Major,0.0259,110.533,3/4,0.624
Pop,68,0.95,0.424,171653,0.157,0.0593,A,0.101,-18.141,Major,0.0428,91.537,4/4,0.342
Pop,57,0.0477,0.59,235507,0.94,0,A,0.379,-4.124,Major,0.0409,94.02,4/4,0.732
Pop,57,0.112,0.893,176855,0.646,0,B,0.104,-5.073,Minor,0.1,132.97,4/4,0.468
Pop,66,0.097,0.814,161400,0.481,3.83E-5,C,0.0495,-5.183,Major,0.245,96.252,4/4,0.193
Pop,73,0.0162,0.717,205250,0.872,1.99E-6,B,0.205,-3.279,Major,0.0357,120.026,4/4,0.61
Pop,55,0.44,0.75,197333,0.694,1.53E-6,D,0.0881,-5.876,Major,0.0342,106.017,4/4,0.656
Pop,60,0.163,0.656,256013,0.786,5.99E-5,D#,0.124,-4.451,Major,0.034,113.963,4/4,0.378
Pop,62,0.297,0.711,150587,0.765,0,F,0.282,-4.85,Major,0.263,98.627,4/4,0.47
Pop,62,0.00376,0.862,228907,0.742,0.00855,G,0.103,-4.722,Major,0.222,127.91,4/4,0.511
Pop,53,0.166,0.589,403920,0.47,1.45E-6,E,0.112,-5.32,Major,0.028,119.386,3/4,0.102
Pop,58,0.615,0.56,216853,0.502,0,G#,0.0996,-3.298,Major,0.0397,147.991,4/4,0.767
Pop,56,0.0107,0.553,250453,0.725,0,C#,0.0802,-4.741,Major,0.0306,111.916,4/4,0.353
Pop,63,0.0234,0.774,265200,0.586,7.26E-4,A#,0.0562,-10.434,Minor,0.301,85.075,4/4,0.642
Pop,59,0.0279,0.786,178559,0.665,0,C#,0.111,-6.442,Major,0.0487,156.024,4/4,0.542
Pop,55,0.301,0.6,271441,0.968,1.88E-6,F#,0.19,-2.444,Major,0.0329,123.019,4/4,0.635
Pop,59,0.167,0.644,267920,0.725,4.06E-4,A,0.564,-6.947,Minor,0.0519,115.026,4/4,0.352
Pop,56,0.0128,0.692,170880,0.471,0,G#,0.171,-9.642,Major,0.0421,125.032,4/4,0.592
Pop,56,0.678,0.566,203027,0.669,0,F,0.261,-5.772,Minor,0.325,102.582,4/4,0.698
Pop,54,0.908,0.809,163240,0.52,0.125,G,0.308,-9.828,Major,0.0322,95.031,4/4,0.585
Pop,53,0.0666,0.703,199689,0.786,0,G#,0.553,-2.243,Major,0.0561,127.954,4/4,0.475
Pop,61,0.0356,0.769,241296,0.589,1.54E-5,B,0.115,-5.955,Major,0.0531,97.923,4/4,0.294
Pop,60,0.415,0.563,241347,0.401,0.00305,F,0.158,-9.073,Major,0.0243,139.863,4/4,0.277
Pop,55,0.74,0.871,160720,0.472,0.286,E,0.145,-11.077,Major,0.0756,124.04,4/4,0.707
Pop,62,0.893,0.579,227065,0.278,0,E,0.0929,-9.255,Major,0.0325,127.439,4/4,0.286
Pop,55,0.0272,0.412,218507,0.864,0,F,0.0808,-3.65,Major,0.13,113.23,5/4,0.719
Pop,62,0.00212,0.663,183493,0.72,0,D#,0.358,-5.497,Major,0.0331,135.342,4/4,0.608
Pop,59,0.0942,0.919,296587,0.677,0,D,0.594,-8.642,Major,0.254,131.05,4/4,0.875
Pop,59,0.00193,0.676,215853,0.73,0,C#,0.0627,-5.963,Major,0.267,178.117,4/4,0.489
Pop,60,1.05E-4,0.366,228160,0.933,2.07E-6,G#,0.102,-3.808,Major,0.172,199.984,4/4,0.677
Pop,62,0.0755,0.582,211400,0.91,1.03E-6,E,0.0992,-4.566,Major,0.107,92.179,4/4,0.733
Pop,57,0.00262,0.535,149680,0.448,1.94E-5,D,0.115,-9.167,Major,0.0279,101.984,4/4,0.32
Pop,64,0.249,0.636,224740,0.485,2.96E-6,B,0.107,-7.138,Minor,0.0661,86.979,4/4,0.266
Pop,64,0.703,0.691,125827,0.402,0,G#,0.463,-12.149,Major,0.0599,139.752,4/4,0.844
Pop,61,0.909,0.686,353947,0.172,0.00154,G#,0.286,-14.979,Major,0.0409,133.899,4/4,0.563
Pop,61,0.102,0.629,260213,0.85,0,D,0.337,-6.177,Major,0.321,95.189,4/4,0.703
Pop,63,0.379,0.795,231267,0.667,0,F,0.221,-4.831,Minor,0.0392,97.987,4/4,0.754
Pop,59,0.159,0.496,210673,0.693,0.0261,F,0.142,-9.576,Minor,0.247,129.929,4/4,0.597
Pop,61,0.079,0.728,210826,0.487,0,G#,0.204,-7.559,Major,0.122,99.983,4/4,0.371
Pop,60,0.205,0.747,212920,0.533,0,C#,0.119,-6.326,Major,0.0403,139.937,4/4,0.38
Pop,59,0.0853,0.509,213560,0.518,5.84E-5,D,0.338,-10.208,Major,0.0304,81.042,4/4,0.248
Pop,64,0.53,0.629,152041,0.676,3.25E-4,C#,0.701,-7.088,Minor,0.191,90.377,4/4,0.497
Pop,60,0.891,0.643,159102,0.213,0.00138,D#,0.211,-15.584,Major,0.0324,137.709,1/4,0.12
Pop,62,0.0513,0.741,261465,0.665,0,G#,0.119,-5.669,Minor,0.364,147.025,4/4,0.515
Pop,55,0.022,0.618,241360,0.833,1.45E-5,C#,0.153,-4.137,Major,0.0891,127.094,4/4,0.531
Pop,66,0.421,0.831,204760,0.657,0,B,0.132,-4.161,Minor,0.0483,105.001,4/4,0.916
Pop,63,0.2,0.7,250707,0.774,0,F,0.404,-4.983,Minor,0.0466,90,4/4,0.652
Pop,59,0.449,0.629,230640,0.736,0,C,0.102,-5.668,Major,0.027,139.837,4/4,0.451
Pop,57,0.326,0.608,200621,0.466,0,F#,0.099,-7.268,Minor,0.286,91.947,4/4,0.307
Pop,67,0.483,0.74,166008,0.392,1.11E-6,A,0.0965,-11.996,Major,0.0824,82.742,4/4,0.387
Pop,59,0.111,0.811,238387,0.691,0.00483,D,0.181,-7.88,Major,0.0452,130.007,4/4,0.84
Pop,55,0.606,0.512,217293,0.68,0,F,0.175,-4.112,Major,0.0278,156.038,4/4,0.26
Pop,68,0.326,0.646,241027,0.665,1.97E-5,F#,0.238,-7.878,Major,0.0268,143.966,4/4,0.7
Pop,57,0.00603,0.622,264000,0.873,1.25E-5,A,0.131,-4.255,Minor,0.0366,111.984,4/4,0.434
Pop,58,0.0736,0.564,224015,0.567,0,A#,0.256,-7.607,Minor,0.382,128.912,4/4,0.508
Pop,59,0.27,0.32,314533,0.529,0.0136,F,0.0942,-7.595,Major,0.0436,119.898,4/4,0.103
Pop,56,0.0463,0.49,169467,0.749,0,F,0.0957,-3.543,Minor,0.051,159.978,4/4,0.488
Pop,62,0.00907,0.7,262885,0.735,0,A,0.764,-2.356,Minor,0.0576,124.058,4/4,0.349
Pop,73,0.0251,0.394,278547,0.475,0.00749,A#,0.112,-7.935,Major,0.028,129.995,3/4,0.441
