hotel,is_canceled,arrival_date_year,arrival_date_month,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,country_full_name,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,customer_type,adr
City Hotel,0,2016,July,24,1,0,2,0,0,Self Catering,ESP,Spain,0,0,0,Transient,139
City Hotel,0,2016,July,20,1,4,2,0,0,Bed & Breakfast,BEL,Belgium,0,0,0,Transient-Party,79.26
City Hotel,0,2016,July,24,1,0,2,0,0,Self Catering,PRT,Portugal,0,0,0,Transient,139
City Hotel,0,2016,July,13,3,9,2,0,0,Bed & Breakfast,DEU,Germany,0,0,0,Transient,113.62
City Hotel,0,2016,July,23,1,1,2,0,0,Bed & Breakfast,FRA,France,0,0,0,Transient,105.3
City Hotel,0,2016,July,23,1,1,2,0,0,Bed & Breakfast,FRA,France,0,0,0,Transient,141
City Hotel,0,2016,July,21,1,3,3,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,134.3
City Hotel,0,2016,July,21,1,3,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,123.3
City Hotel,0,2016,July,24,1,0,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,131
City Hotel,0,2016,July,23,1,1,2,0,0,Bed & Breakfast,FRA,France,0,0,0,Transient,135.9
City Hotel,0,2016,July,24,1,0,2,0,0,Bed & Breakfast,NLD,Netherlands,0,0,0,Transient,105.3
City Hotel,0,2016,July,23,1,1,2,1,0,Half Board,DEU,Germany,0,0,0,Transient,173.25
City Hotel,0,2016,July,24,1,0,2,0,0,Self Catering,PRT,Portugal,0,0,0,Transient,119
City Hotel,0,2016,July,23,1,1,1,2,0,Bed & Breakfast,NLD,Netherlands,0,0,0,Transient,187
City Hotel,0,2016,July,23,1,1,2,0,0,Self Catering,ITA,Italy,0,0,0,Transient,94.5
City Hotel,0,2016,July,24,1,0,2,0,0,Bed & Breakfast,DEU,Germany,0,0,0,Transient,131
City Hotel,0,2016,July,19,1,5,2,0,0,Bed & Breakfast,GBR,United Kingdom,0,0,0,Transient,72.25
City Hotel,0,2016,July,23,1,1,2,0,0,Self Catering,CHE,Switzerland,0,0,0,Transient,139
City Hotel,0,2016,July,22,1,2,2,3,0,Bed & Breakfast,DNK,Denmark,0,0,0,Transient,269.3
City Hotel,0,2016,July,25,1,0,2,0,0,Self Catering,MEX,Mexico,0,0,0,Transient,103.5
City Hotel,0,2016,July,25,1,0,3,0,0,Bed & Breakfast,MEX,Mexico,0,0,0,Transient,137.7
City Hotel,0,2016,July,25,1,0,2,0,0,Self Catering,MEX,Mexico,0,0,0,Transient,94.5
City Hotel,0,2016,July,24,2,0,1,0,0,Self Catering,PRT,Portugal,0,0,0,Transient,119
City Hotel,0,2016,July,23,2,1,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,97.54
City Hotel,0,2016,July,23,2,1,0,2,0,Bed & Breakfast,BEL,Belgium,0,0,0,Transient,97.54
City Hotel,0,2016,July,24,2,0,1,0,0,Self Catering,FRA,France,0,0,0,Transient,94.5
City Hotel,0,2016,July,25,1,0,1,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,67
City Hotel,0,2016,July,21,2,3,2,0,0,Bed & Breakfast,DEU,Germany,0,0,0,Transient,99.45
City Hotel,0,2016,July,22,2,2,3,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,96.9
City Hotel,0,2016,July,21,2,3,2,0,0,Bed & Breakfast,DNK,Denmark,0,0,0,Transient,122.4
City Hotel,0,2016,July,21,2,3,2,1,0,Bed & Breakfast,CN,People's Republic of China,0,0,0,Transient,118.15
City Hotel,0,2016,July,21,2,3,3,0,0,Bed & Breakfast,CN,People's Republic of China,0,0,0,Transient,133.45
City Hotel,0,2016,July,23,2,1,2,0,0,Self Catering,PRT,Portugal,0,0,0,Transient,94.5
City Hotel,0,2016,July,17,4,5,3,0,0,Bed & Breakfast,MOZ,Mozambique,0,0,0,Transient,139.7
City Hotel,0,2016,July,22,2,2,2,0,0,Bed & Breakfast,KAZ,Kazakhstan,0,0,0,Transient,121.05
City Hotel,0,2016,July,25,1,0,2,0,0,Self Catering,FRA,France,0,0,0,Transient,94.5
City Hotel,0,2016,July,25,1,0,1,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,67
City Hotel,0,2016,July,24,2,0,2,2,0,Bed & Breakfast,GBR,United Kingdom,0,0,0,Transient,186.3
City Hotel,0,2016,July,22,2,2,3,0,0,Bed & Breakfast,GBR,United Kingdom,0,0,0,Transient,96.9
City Hotel,0,2016,July,22,2,2,2,0,0,Bed & Breakfast,GBR,United Kingdom,0,0,0,Transient,72.76
City Hotel,0,2016,July,23,2,1,2,0,0,Bed & Breakfast,FRA,France,0,0,0,Transient,75
City Hotel,0,2016,July,23,2,1,2,1,0,Bed & Breakfast,FRA,France,0,0,0,Transient,121.5
City Hotel,0,2016,July,23,2,1,2,0,0,Bed & Breakfast,BEL,Belgium,0,0,0,Transient,75
City Hotel,0,2016,July,24,2,0,3,0,0,Bed & Breakfast,DEU,Germany,0,0,0,Transient,168.3
City Hotel,0,2016,July,22,2,2,3,0,0,Bed & Breakfast,KAZ,Kazakhstan,0,0,0,Transient,139.95
City Hotel,0,2016,July,24,2,0,3,0,0,Bed & Breakfast,DEU,Germany,0,0,0,Transient,187
City Hotel,0,2016,July,23,2,1,2,0,0,Bed & Breakfast,NLD,Netherlands,0,0,0,Transient,72.25
City Hotel,0,2016,July,25,1,0,1,2,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,161.1
City Hotel,0,2016,July,23,2,1,2,1,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,104.96
City Hotel,0,2016,July,25,1,0,3,0,0,Bed & Breakfast,DEU,Germany,0,0,0,Transient,137.7
City Hotel,0,2016,July,23,2,1,2,0,0,Self Catering,FRA,France,0,0,0,Transient,125.1
City Hotel,0,2016,July,23,2,1,2,0,0,Self Catering,FRA,France,0,0,0,Transient,125.1
City Hotel,0,2016,July,23,2,1,2,0,0,Bed & Breakfast,GBR,United Kingdom,0,0,0,Transient,109.8
City Hotel,0,2016,July,23,2,1,2,2,0,Bed & Breakfast,PRT,Portugal,0,0,0,Contract,158.4
City Hotel,0,2016,July,25,1,0,2,1,0,Bed & Breakfast,BEL,Belgium,0,0,0,Transient,121.5
City Hotel,0,2016,July,23,2,1,2,1,0,Bed & Breakfast,BEL,Belgium,0,0,0,Contract,139.9
City Hotel,0,2016,July,25,1,0,2,1,0,Bed & Breakfast,BEL,Belgium,0,0,0,Transient,121.5
City Hotel,0,2016,July,24,2,0,1,1,0,Bed & Breakfast,NLD,Netherlands,0,0,0,Transient,130.5
City Hotel,0,2016,July,21,2,3,3,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient,141.3
City Hotel,0,2016,July,23,2,1,2,0,0,Bed & Breakfast,BEL,Belgium,0,0,0,Transient,151
City Hotel,0,2016,July,24,2,0,2,0,0,Self Catering,GBR,United Kingdom,0,0,0,Transient,134
City Hotel,0,2016,July,26,0,0,0,0,0,Self Catering,PRT,Portugal,1,0,0,Transient,0
City Hotel,0,2016,July,26,0,0,0,0,0,Self Catering,PRT,Portugal,1,0,0,Transient,0
City Hotel,0,2016,July,25,1,1,2,1,0,Bed & Breakfast,NOR,Norway,0,0,0,Transient,93.25
City Hotel,0,2016,July,18,3,6,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,72.25
City Hotel,0,2016,July,18,3,6,2,0,0,Bed & Breakfast,DEU,Germany,0,0,0,Transient,119.28
City Hotel,0,2016,July,18,3,6,2,0,0,Bed & Breakfast,IRL,Ireland,0,0,0,Transient,97.56
City Hotel,0,2016,July,24,2,1,2,0,0,Bed & Breakfast,GBR,United Kingdom,0,0,0,Transient,72.25
City Hotel,0,2016,July,18,3,6,2,0,0,Bed & Breakfast,FRA,France,0,0,0,Transient,120.8
City Hotel,0,2016,July,23,2,2,3,2,0,Half Board,PRT,Portugal,0,0,0,Transient,294.35
City Hotel,0,2016,July,20,2,5,2,0,0,Bed & Breakfast,FRA,France,0,0,0,Transient,93.38
City Hotel,0,2016,July,26,0,1,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,95
City Hotel,0,2016,July,26,0,1,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,95
City Hotel,0,2016,July,26,0,1,1,0,0,Bed & Breakfast,ITA,Italy,0,0,0,Transient,84
City Hotel,0,2016,July,26,0,1,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,125
City Hotel,0,2016,July,26,0,1,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,125
City Hotel,0,2016,July,23,2,2,2,0,0,Bed & Breakfast,FRA,France,0,0,0,Transient,108.45
City Hotel,0,2016,July,26,0,1,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,125
City Hotel,0,2016,July,26,0,1,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,95
City Hotel,0,2016,July,26,0,1,1,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,65
City Hotel,0,2016,July,26,0,1,1,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,84
City Hotel,0,2016,July,26,0,1,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,95
City Hotel,0,2016,July,25,1,1,2,0,0,Bed & Breakfast,CHE,Switzerland,0,0,0,Transient,81.08
City Hotel,0,2016,July,25,1,1,1,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,84
City Hotel,0,2016,July,25,1,1,2,0,0,Bed & Breakfast,CHE,Switzerland,0,0,0,Transient,81.08
City Hotel,0,2016,July,26,0,1,3,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,180
City Hotel,0,2016,July,26,0,1,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,95
City Hotel,0,2016,July,24,2,1,3,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient,96.9
City Hotel,0,2016,July,24,2,1,2,0,0,Bed & Breakfast,DEU,Germany,0,0,0,Transient,168.3
City Hotel,0,2016,July,24,2,1,1,0,0,Self Catering,PRT,Portugal,0,0,0,Transient,94
City Hotel,0,2016,July,24,2,1,3,0,0,Bed & Breakfast,ISR,Israel,0,0,0,Transient,196
City Hotel,0,2016,July,24,2,1,2,1,0,Bed & Breakfast,ROU,Romania,0,0,0,Transient,121.5
City Hotel,0,2016,July,25,1,1,2,0,0,Bed & Breakfast,GBR,United Kingdom,0,0,0,Transient-Party,72.25
City Hotel,0,2016,July,23,2,2,3,0,0,Bed & Breakfast,FRA,France,0,0,0,Transient,130.55
City Hotel,0,2016,July,24,2,1,2,1,0,Bed & Breakfast,BEL,Belgium,0,0,0,Transient,128.4
City Hotel,0,2016,July,23,2,2,1,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,68
City Hotel,0,2016,July,23,2,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,81.25
City Hotel,0,2016,July,24,2,1,2,0,0,Bed & Breakfast,BEL,Belgium,0,0,0,Transient,94.5
City Hotel,0,2016,July,23,2,2,2,2,0,Bed & Breakfast,BEL,Belgium,0,0,0,Transient,222.35
City Hotel,0,2016,July,25,1,1,3,0,0,Bed & Breakfast,BEL,Belgium,0,0,0,Transient,137.7
City Hotel,0,2016,July,24,2,1,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,94.5
City Hotel,0,2016,July,23,2,2,2,0,0,Bed & Breakfast,CHE,Switzerland,0,0,0,Transient,99.45
City Hotel,0,2016,July,23,2,2,3,0,0,Bed & Breakfast,DEU,Germany,0,0,0,Transient,137.7
City Hotel,0,2016,July,24,2,1,3,0,0,Bed & Breakfast,BEL,Belgium,0,0,0,Transient,152.4
City Hotel,0,2016,July,25,1,1,2,0,0,Bed & Breakfast,GBR,United Kingdom,0,0,0,Transient-Party,72.25
City Hotel,0,2016,July,23,2,2,2,0,0,Bed & Breakfast,ROU,Romania,0,0,0,Transient,85
City Hotel,0,2016,July,23,2,2,2,0,0,Bed & Breakfast,ITA,Italy,0,0,0,Transient,99.45
City Hotel,0,2016,July,20,2,5,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,109.53
City Hotel,0,2016,July,24,2,1,2,1,0,Bed & Breakfast,DEU,Germany,0,0,0,Transient,121.5
City Hotel,0,2016,July,20,2,5,2,0,0,Bed & Breakfast,DEU,Germany,0,0,0,Transient-Party,106.13
City Hotel,0,2016,July,20,2,5,2,0,0,Bed & Breakfast,DEU,Germany,0,0,0,Transient-Party,106.13
City Hotel,0,2016,July,24,2,1,2,2,0,Bed & Breakfast,AUT,Austria,0,0,0,Transient,165.9
City Hotel,0,2016,July,15,4,8,2,1,0,Bed & Breakfast,FRA,France,0,0,0,Transient,110.5
City Hotel,0,2016,July,19,2,6,3,0,0,Bed & Breakfast,FRA,France,0,0,0,Transient,132.18
City Hotel,0,2016,July,24,2,1,3,0,0,Bed & Breakfast,NLD,Netherlands,0,0,0,Transient,137.7
City Hotel,0,2016,July,26,0,1,3,1,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,188.95
City Hotel,0,2016,July,22,2,3,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,110.5
City Hotel,0,2016,July,25,1,1,3,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient-Party,85
City Hotel,0,2016,August,7,2,1,1,0,0,Bed & Breakfast,PRT,Portugal,1,0,1,Transient,65
City Hotel,0,2016,November,2,2,5,1,0,0,Bed & Breakfast,PRT,Portugal,1,0,2,Transient-Party,65
City Hotel,0,2016,July,18,3,6,3,0,0,Bed & Breakfast,SWE,Sweden,0,0,0,Transient,148.7
City Hotel,0,2016,July,25,1,1,1,0,0,Bed & Breakfast,GRC,Greece,0,0,0,Transient,99.9
City Hotel,0,2016,July,26,0,1,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,75
City Hotel,0,2016,October,13,0,1,1,0,0,Bed & Breakfast,PRT,Portugal,1,0,1,Transient,67
City Hotel,0,2016,November,29,0,1,1,0,0,Bed & Breakfast,PRT,Portugal,1,0,2,Transient,65
City Hotel,0,2017,February,25,0,1,2,0,0,Bed & Breakfast,PRT,Portugal,1,0,3,Transient,75
City Hotel,0,2017,April,27,0,1,1,0,0,Bed & Breakfast,PRT,Portugal,1,0,4,Transient,65
City Hotel,0,2016,July,23,2,2,2,0,0,Bed & Breakfast,CN,People's Republic of China,0,0,0,Transient,89.25
City Hotel,0,2016,July,26,0,1,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,75
City Hotel,0,2016,September,5,1,2,1,0,0,Bed & Breakfast,PRT,Portugal,1,0,1,Transient,67
City Hotel,0,2016,September,19,1,0,1,0,0,Bed & Breakfast,PRT,Portugal,1,0,2,Transient,65
City Hotel,0,2016,October,3,1,0,1,0,0,Bed & Breakfast,PRT,Portugal,1,0,3,Transient,65
City Hotel,0,2016,October,3,1,0,2,0,0,Bed & Breakfast,PRT,Portugal,1,0,3,Transient,75
City Hotel,0,2017,May,8,1,1,1,0,0,Bed & Breakfast,PRT,Portugal,1,0,5,Transient,65
City Hotel,0,2017,June,19,1,0,1,0,0,Bed & Breakfast,PRT,Portugal,1,0,6,Transient,67
City Hotel,0,2016,July,26,0,1,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,125
City Hotel,0,2016,July,27,0,0,2,0,0,Self Catering,PRT,Portugal,0,0,0,Transient,0
City Hotel,0,2016,July,27,0,1,1,0,0,Bed & Breakfast,PRT,Portugal,1,0,0,Transient,79
City Hotel,0,2016,July,26,0,2,3,0,0,Bed & Breakfast,DEU,Germany,0,0,0,Transient,137.7
City Hotel,0,2016,July,26,0,2,2,1,0,Bed & Breakfast,DNK,Denmark,0,0,0,Transient,121.5
City Hotel,0,2016,July,24,2,2,2,0,0,Half Board,FRA,France,0,0,0,Transient-Party,123.25
City Hotel,0,2016,July,27,0,1,2,1,0,Bed & Breakfast,BEL,Belgium,0,0,0,Transient,169
City Hotel,0,2016,July,27,0,1,2,0,0,Self Catering,CHE,Switzerland,0,0,0,Transient,139
City Hotel,0,2016,July,23,2,3,2,0,0,Bed & Breakfast,AUT,Austria,0,0,0,Transient,85
City Hotel,0,2016,July,25,1,2,3,0,0,Bed & Breakfast,GBR,United Kingdom,0,0,0,Transient,137.7
City Hotel,0,2016,July,24,2,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,110.46
City Hotel,0,2016,July,19,2,7,1,0,0,Bed & Breakfast,AGO,Angola,0,0,0,Transient,0
City Hotel,0,2016,July,27,0,1,2,1,0,Bed & Breakfast,AUT,Austria,0,0,0,Transient,152.1
City Hotel,0,2016,July,23,2,3,2,2,0,Bed & Breakfast,BRA,Brazil,0,0,0,Transient,188.16
City Hotel,0,2016,July,27,0,1,0,2,0,Bed & Breakfast,BRA,Brazil,0,0,0,Transient,97.54
City Hotel,0,2016,July,26,0,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,94.5
City Hotel,0,2016,July,24,2,2,2,0,0,Bed & Breakfast,GBR,United Kingdom,0,0,0,Transient,94.5
City Hotel,0,2016,July,24,2,2,1,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,40
City Hotel,0,2016,September,13,0,1,1,0,0,Bed & Breakfast,PRT,Portugal,1,0,1,Transient,40
City Hotel,0,2016,July,25,1,2,2,1,0,Half Board,FRA,France,0,0,0,Transient-Party,365
City Hotel,0,2016,July,25,1,2,2,0,0,Half Board,FRA,France,0,0,0,Transient-Party,300
City Hotel,0,2016,July,25,1,2,2,0,0,Bed & Breakfast,AUT,Austria,0,0,0,Transient,77.03
City Hotel,0,2016,July,25,1,2,2,0,0,Bed & Breakfast,AUT,Austria,0,0,0,Transient,77.03
City Hotel,0,2016,July,25,1,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,77.03
City Hotel,0,2016,July,27,0,1,1,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,159
City Hotel,0,2016,July,23,2,3,3,0,0,Half Board,PRT,Portugal,0,0,0,Transient,189
City Hotel,0,2016,July,27,0,1,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,159
City Hotel,0,2016,July,23,2,3,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient,139.5
City Hotel,0,2016,July,25,1,2,2,2,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient,205.33
City Hotel,0,2016,July,26,0,2,3,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,137.7
City Hotel,0,2016,July,25,1,2,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient,146.7
City Hotel,0,2016,July,25,1,2,2,0,0,Bed & Breakfast,POL,Poland,0,0,0,Transient,105.3
City Hotel,0,2016,July,24,2,2,2,0,0,Bed & Breakfast,FRA,France,0,0,0,Transient,118.8
City Hotel,0,2016,July,25,1,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,77.03
City Hotel,0,2016,July,25,1,2,3,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,100.73
City Hotel,0,2016,July,25,1,2,2,1,0,Bed & Breakfast,BRA,Brazil,0,0,0,Transient,129.75
City Hotel,0,2016,July,27,0,1,2,0,0,Self Catering,DEU,Germany,0,0,0,Transient,125.1
City Hotel,0,2016,July,21,2,5,2,0,0,Bed & Breakfast,NOR,Norway,0,0,0,Transient,90.95
City Hotel,0,2016,July,23,2,3,2,0,0,Bed & Breakfast,BEL,Belgium,0,0,0,Transient,105.3
City Hotel,0,2016,July,21,2,5,2,1,0,Bed & Breakfast,FRA,France,0,0,0,Transient,132.13
City Hotel,0,2016,July,25,1,2,2,1,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient,117.1
City Hotel,0,2016,July,25,1,2,1,0,0,Bed & Breakfast,AUT,Austria,0,0,0,Transient,90.9
City Hotel,0,2016,July,21,2,5,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,114.63
City Hotel,0,2016,July,27,0,1,2,0,0,Bed & Breakfast,BEL,Belgium,0,0,0,Transient,118.8
City Hotel,0,2016,July,27,0,1,2,0,0,Self Catering,NLD,Netherlands,0,0,0,Transient,125.1
City Hotel,0,2016,July,25,1,2,2,0,0,Bed & Breakfast,AUS,Australia,0,0,0,Transient,161
City Hotel,0,2016,July,27,0,1,2,0,0,Self Catering,NLD,Netherlands,0,0,0,Transient,125.1
City Hotel,0,2016,July,26,0,2,2,1,0,Bed & Breakfast,FRA,France,0,0,0,Transient-Party,111.25
City Hotel,0,2016,July,26,0,2,3,0,0,Bed & Breakfast,AUT,Austria,0,0,0,Transient,137.7
City Hotel,0,2016,July,23,2,3,3,0,0,Bed & Breakfast,POL,Poland,0,0,0,Transient,130.05
City Hotel,0,2016,July,26,0,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,79.5
City Hotel,0,2016,July,24,2,2,2,0,0,Self Catering,NLD,Netherlands,0,0,0,Transient,94.5
City Hotel,0,2016,July,24,2,2,2,0,0,Bed & Breakfast,FRA,France,0,0,0,Transient,99.95
City Hotel,0,2016,July,25,1,2,2,1,0,Bed & Breakfast,FRA,France,0,0,0,Transient,121.5
City Hotel,0,2016,July,22,2,4,2,0,0,Bed & Breakfast,FRA,France,0,0,0,Transient,100.87
City Hotel,0,2016,July,24,2,2,2,0,0,Bed & Breakfast,NLD,Netherlands,0,0,0,Transient,72.25
City Hotel,0,2016,July,23,2,3,2,0,0,Bed & Breakfast,DEU,Germany,0,0,0,Transient,82.45
City Hotel,0,2016,July,23,2,3,2,0,0,Bed & Breakfast,BEL,Belgium,0,0,0,Transient,105.3
City Hotel,0,2016,July,23,2,3,3,0,0,Bed & Breakfast,DEU,Germany,0,0,0,Transient,130.05
City Hotel,0,2016,July,21,2,5,2,0,0,Bed & Breakfast,NOR,Norway,0,0,0,Transient,90.95
City Hotel,0,2016,July,27,0,1,2,1,0,Half Board,ITA,Italy,0,0,0,Transient,155.25
City Hotel,0,2016,July,24,2,2,2,0,0,Half Board,FRA,France,0,0,0,Transient-Party,123.25
City Hotel,0,2016,July,27,0,1,2,0,0,Bed & Breakfast,BRA,Brazil,0,0,0,Transient,97.54
City Hotel,0,2016,July,26,0,2,3,0,0,Bed & Breakfast,TWN,Taiwan,0,0,0,Transient,187
City Hotel,0,2016,July,26,0,2,2,1,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient,178
City Hotel,0,2016,July,23,2,3,2,0,0,Self Catering,GBR,United Kingdom,0,0,0,Transient,94.5
City Hotel,0,2016,July,25,1,2,2,0,0,Bed & Breakfast,GBR,United Kingdom,0,0,0,Transient-Party,85.5
City Hotel,0,2016,July,27,0,1,4,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,223.75
City Hotel,0,2016,July,25,1,2,2,0,0,Bed & Breakfast,GBR,United Kingdom,0,0,0,Transient-Party,85.5
City Hotel,0,2016,July,27,0,1,2,1,0,Half Board,FRA,France,0,0,0,Transient,173.25
City Hotel,0,2016,July,26,0,2,2,2,0,Bed & Breakfast,FRA,France,0,0,0,Transient-Party,139.05
City Hotel,0,2016,July,22,2,4,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,105.37
City Hotel,0,2016,July,21,2,5,2,0,0,Half Board,DEU,Germany,0,0,0,Transient,87.3
City Hotel,0,2016,July,24,2,2,1,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,163.5
City Hotel,0,2016,July,27,0,2,2,0,0,Bed & Breakfast,AUS,Australia,0,0,0,Transient,109.9
City Hotel,0,2016,July,26,0,3,2,0,0,Bed & Breakfast,FRA,France,0,0,0,Transient,97.54
City Hotel,0,2016,July,27,0,2,2,0,0,Bed & Breakfast,SWE,Sweden,0,0,0,Transient,135.9
City Hotel,0,2016,July,25,1,3,2,0,0,Self Catering,NOR,Norway,0,0,0,Transient,89.25
City Hotel,0,2016,July,26,0,3,0,2,0,Bed & Breakfast,CHE,Switzerland,0,0,0,Transient,106.54
City Hotel,0,2016,July,26,0,3,3,0,0,Bed & Breakfast,SWE,Sweden,0,0,0,Transient,137.7
City Hotel,0,2016,July,28,0,1,3,0,0,Bed & Breakfast,FRA,France,0,0,0,Transient-Party,128.7
City Hotel,0,2016,July,23,2,4,2,0,0,Bed & Breakfast,FRA,France,0,0,0,Transient,99.45
City Hotel,0,2016,July,27,0,2,2,1,0,Bed & Breakfast,FRA,France,0,0,0,Transient,112.5
City Hotel,0,2016,July,28,0,1,2,0,0,Self Catering,PRT,Portugal,0,0,0,Transient,149
City Hotel,0,2016,July,28,0,1,2,0,0,Half Board,FRA,France,0,0,0,Transient,139.5
City Hotel,0,2016,July,27,0,2,3,0,0,Bed & Breakfast,GRC,Greece,0,0,0,Transient,160.47
City Hotel,0,2016,July,27,0,2,2,1,0,Bed & Breakfast,NLD,Netherlands,0,0,0,Transient,169
City Hotel,0,2016,July,27,0,2,2,0,0,Self Catering,NLD,Netherlands,0,0,0,Transient,139
City Hotel,0,2016,July,23,2,4,2,0,0,Bed & Breakfast,DEU,Germany,0,0,0,Transient,85
City Hotel,0,2016,July,23,2,4,2,0,1,Half Board,ESP,Spain,0,0,0,Transient,132.25
City Hotel,0,2016,July,22,2,5,2,0,0,Half Board,ITA,Italy,0,0,0,Transient,132.96
City Hotel,0,2016,July,16,4,9,0,2,0,Bed & Breakfast,FRA,France,0,0,0,Transient,0
City Hotel,0,2016,July,16,4,9,2,0,0,Bed & Breakfast,FRA,France,0,0,0,Transient,146.36
City Hotel,0,2016,July,27,0,2,1,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient-Party,65
City Hotel,0,2016,July,28,0,1,3,0,0,Bed & Breakfast,NLD,Netherlands,0,0,0,Transient,137.7
City Hotel,0,2016,July,27,0,2,1,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient-Party,65
City Hotel,0,2016,July,27,0,2,2,2,0,Bed & Breakfast,BEL,Belgium,0,0,0,Transient,146
City Hotel,0,2016,July,25,1,3,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,72.25
City Hotel,0,2016,July,27,0,2,3,0,0,Bed & Breakfast,FRA,France,0,0,0,Transient,146.7
City Hotel,0,2016,July,26,0,3,3,0,0,Bed & Breakfast,DEU,Germany,0,0,0,Transient,96.9
City Hotel,0,2016,July,26,0,3,2,2,0,Bed & Breakfast,FRA,France,0,0,0,Transient,225.2
City Hotel,0,2016,July,23,2,4,2,0,0,Bed & Breakfast,ITA,Italy,0,0,0,Transient-Party,90.95
City Hotel,0,2016,July,23,2,4,2,0,0,Bed & Breakfast,ITA,Italy,0,0,0,Transient-Party,90.95
City Hotel,0,2016,July,25,1,3,2,1,0,Half Board,ESP,Spain,0,0,0,Transient,85.6
City Hotel,0,2016,July,25,1,3,2,0,0,Bed & Breakfast,NLD,Netherlands,0,0,0,Transient,90.95
City Hotel,0,2016,July,28,0,1,2,0,0,Bed & Breakfast,NLD,Netherlands,0,0,0,Transient,105.3
City Hotel,0,2016,July,24,2,3,2,1,0,Bed & Breakfast,FRA,France,0,0,0,Transient,158.86
City Hotel,0,2016,July,25,1,3,3,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,93.84
City Hotel,0,2016,July,26,0,3,2,0,0,Bed & Breakfast,FRA,France,0,0,0,Transient,114.3
City Hotel,0,2016,July,24,2,3,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient,105.3
City Hotel,0,2016,July,26,0,3,2,2,0,Bed & Breakfast,GBR,United Kingdom,0,0,0,Transient,182.95
